股票代號,股票名稱,收盤價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,更新時間
6103,合邦,34.95,0.01,0.02,,-0.19,-0.22,0.03,35.51,35.06,34.61,0,0,,4.75,19.97,0.19,0.54,2026-02-28 15:56:46
6104,創惟,101.5,47.85,36.45,47.66,0.01,-0.06,0.07,104.26,99.17,94.08,1559,1983,0.79,92.5,17.17,3.0,2.96,2026-02-28 15:56:48
6108,競國,15.6,71.75,49.94,51.43,0.03,0.0,0.03,15.89,14.87,13.84,742,254,2.92,24.1,5.25,1.0,6.41,2026-02-28 15:56:49
6109,亞元,12.4,31.93,33.11,52.87,0.03,0.02,0.01,13.12,12.17,11.21,250,300,0.83,8.7,,,,2026-02-28 15:56:51
6111,大宇資,44.8,41.19,27.24,37.88,-0.9,-0.89,-0.01,49.49,45.26,41.03,583,356,1.64,43.13,,,,2026-02-28 15:56:53
6112,邁達特,48.45,73.19,55.49,53.87,-0.43,-0.7,0.27,49.17,45.41,41.65,3342,984,3.4,91.26,86.52,0.6,1.24,2026-02-28 15:56:55
6113,亞矽,22.1,64.13,54.6,41.32,0.07,0.03,0.04,23.58,21.72,19.86,165,271,0.61,11.61,,0.5,2.26,2026-02-28 15:56:58
6114,久威,31.9,33.08,28.81,36.29,0.01,0.1,-0.08,33.98,32.15,30.32,29,28,1.04,14.01,9.85,0.5,1.57,2026-02-28 15:57:00
6115,鎰勝,48.2,83.86,68.6,68.75,0.24,0.06,0.18,48.36,47.1,45.85,112,186,0.6,90.45,15.8,3.2,6.64,2026-02-28 15:57:02
6116,彩晶,9.27,63.94,49.79,57.89,-0.02,-0.06,0.04,9.75,8.76,7.77,42477,39118,1.09,265.0,34.33,,,2026-02-28 15:57:03
6117,迎廣,76.1,30.97,31.91,39.08,-1.09,-1.12,0.03,81.0,76.99,72.97,601,368,1.63,70.95,23.71,2.17,2.85,2026-02-28 15:57:05
6118,建達,19.3,61.54,50.15,51.76,-0.07,-0.16,0.09,19.87,18.91,17.94,250,261,0.96,17.54,37.84,,,2026-02-28 15:57:07
6120,達運,13.8,65.71,48.16,53.92,0.12,0.08,0.03,14.05,13.16,12.26,3838,3258,1.18,82.66,,0.28,2.03,2026-02-28 15:57:08
6121,新普,333.0,34.19,31.52,37.74,-4.89,-4.45,-0.44,357.53,342.65,327.77,1028,669,1.54,615.95,11.29,30.0,9.01,2026-02-28 15:57:10
6122,擎邦,52.8,62.39,47.66,37.4,-0.18,0.05,-0.23,58.63,53.67,48.71,404,671,0.6,41.23,12.11,3.27,6.19,2026-02-28 15:57:12
6123,上奇,44.0,32.69,33.23,37.86,-0.61,-0.69,0.09,45.8,44.56,43.33,73,81,0.9,26.62,15.12,5.05,11.48,2026-02-28 15:57:13
6124,業強,31.4,45.84,34.72,61.4,0.57,0.4,0.17,31.25,28.88,26.5,585,197,2.97,57.3,,,,2026-02-28 15:57:16
6125,廣運,64.2,34.01,24.0,18.68,-1.8,-1.3,-0.5,75.89,67.4,58.91,3309,2104,1.57,166.29,458.57,0.7,1.09,2026-02-28 15:57:18
6126,信音,38.3,61.85,67.86,46.0,1.19,1.34,-0.15,39.75,38.21,36.67,3087,5697,0.54,48.49,42.09,0.76,1.98,2026-02-28 15:57:20
6127,九豪,39.95,71.96,52.78,58.28,0.29,-0.03,0.32,40.49,36.28,32.07,14321,9701,1.48,43.18,50.57,0.4,1.0,2026-02-28 15:57:22
6128,上福,26.65,75.53,62.46,63.28,0.71,0.46,0.25,26.33,24.29,22.25,257,246,1.04,34.0,,2.5,9.38,2026-02-28 15:57:23
6129,普誠,15.85,68.93,50.64,37.63,0.11,0.16,-0.05,17.7,15.95,14.2,457,432,1.06,28.68,,,,2026-02-28 15:57:25
6130,上亞科技,38.3,29.98,30.57,36.09,-1.11,-0.97,-0.13,43.92,40.53,37.15,76,167,0.45,16.97,,,,2026-02-28 15:57:27
6133,金橋,24.65,51.7,36.66,31.47,0.38,0.56,-0.18,27.98,24.14,20.31,3901,2440,1.6,28.84,44.82,0.3,1.22,2026-02-28 15:57:29
6134,萬旭,32.5,62.43,55.84,51.69,0.79,0.8,-0.01,34.09,31.21,28.33,1179,1777,0.66,26.61,1083.33,0.2,0.62,2026-02-28 15:57:31
6136,富爾特,24.0,66.47,64.74,50.0,-0.01,-0.02,0.01,24.34,24.0,23.65,277,164,1.69,27.73,23.76,1.15,4.79,2026-02-28 15:57:32
6138,茂達,237.5,21.82,20.87,31.94,1.41,3.7,-2.29,268.46,246.12,223.79,746,550,1.36,175.79,20.87,8.6,3.62,2026-02-28 15:57:35
6139,亞翔,585.0,58.93,40.85,48.98,-3.43,-4.91,1.49,600.91,553.65,506.39,9655,4170,2.32,1366.6,25.98,13.89,2.37,2026-02-28 15:57:36
6140,訊達,23.2,48.3,39.56,38.95,-0.85,-0.95,0.11,26.55,23.73,20.9,162,168,0.96,12.74,,,,2026-02-28 15:57:38
6141,柏承,12.4,78.74,55.94,57.75,0.03,-0.05,0.08,12.32,11.31,10.31,1506,540,2.79,14.06,4.86,,,2026-02-28 15:57:40
6142,友勁,9.89,40.75,30.4,43.14,0.03,0.06,-0.03,10.56,9.93,9.3,572,524,1.09,32.71,,,,2026-02-28 15:57:41
6143,振曜,106.5,68.35,51.78,42.22,-2.76,-3.35,0.59,112.81,106.15,99.49,1141,955,1.2,91.65,17.75,7.0,6.57,2026-02-28 15:57:43
6144,得利影,17.65,21.08,18.62,30.66,-0.41,-0.31,-0.11,20.87,18.63,16.39,26,14,1.81,6.76,,,,2026-02-28 15:57:45
6146,耕興,193.5,81.65,73.4,62.92,6.38,5.01,1.37,195.44,179.97,164.51,466,661,0.71,197.11,18.02,10.1,5.22,2026-02-28 15:57:47
6147,頎邦,56.5,72.95,52.84,41.09,-0.09,-0.13,0.04,59.65,55.62,51.59,3483,2838,1.23,420.72,14.87,3.75,6.64,2026-02-28 15:57:49
6148,驊宏資,35.1,23.94,15.19,32.5,-1.32,-1.26,-0.06,39.48,35.95,32.42,865,402,2.15,16.36,33.11,1.38,3.93,2026-02-28 15:57:52
6150,撼訊,59.8,43.46,34.82,38.1,-1.39,-1.41,0.02,65.53,61.2,56.87,281,251,1.12,28.91,332.22,,,2026-02-28 15:57:55
6151,晉倫,30.7,59.7,51.62,53.64,0.14,0.05,0.09,31.85,30.32,28.78,120,339,0.35,16.96,22.57,1.5,4.89,2026-02-28 15:57:57
6152,百一,18.25,76.3,65.8,68.91,1.22,1.04,0.18,17.71,14.72,11.74,14197,5588,2.54,30.61,,,,2026-02-28 15:57:58
6153,嘉聯益,16.5,55.57,43.84,50.72,0.11,0.12,-0.01,17.75,16.37,14.99,5800,5084,1.14,104.97,4.45,,,2026-02-28 15:58:00
6154,順發,13.4,14.12,22.72,36.0,-0.02,0.02,-0.04,13.94,13.66,13.38,15,30,0.51,10.73,,0.6,4.48,2026-02-28 15:58:02
6155,鈞寶,53.3,58.47,39.73,44.24,-0.28,-0.08,-0.21,62.21,52.27,42.34,4655,3149,1.48,46.92,73.01,1.0,1.88,2026-02-28 15:58:03
6156,松上,21.65,65.55,53.06,46.15,-0.17,-0.25,0.09,23.44,21.52,19.6,556,603,0.92,23.35,21.02,1.0,4.62,2026-02-28 15:58:05
6158,禾昌,20.6,50.72,54.14,40.91,-0.25,-0.27,0.02,21.56,20.82,20.08,74,63,1.17,11.31,34.92,1.01,4.9,2026-02-28 15:58:07
6160,欣技,17.05,36.77,27.56,26.09,-0.19,-0.15,-0.04,18.43,17.38,16.34,90,134,0.67,11.68,,,,2026-02-28 15:58:10
6161,捷波,44.2,80.62,74.6,51.43,-0.21,-0.4,0.2,45.05,43.53,42.02,163,143,1.14,24.86,16.87,3.0,6.79,2026-02-28 15:58:12
6163,華電網,54.3,34.72,28.81,28.04,-1.66,-0.73,-0.94,72.35,59.22,46.09,4023,7112,0.57,77.12,61.01,0.45,0.83,2026-02-28 15:58:14
6164,華興,12.4,33.07,29.99,47.06,0.02,0.06,-0.04,13.02,12.45,11.88,523,447,1.17,9.92,103.33,0.5,4.03,2026-02-28 15:58:15
6165,浪凡,43.15,69.18,64.42,52.59,-0.68,-0.94,0.26,44.65,42.97,41.28,148,261,0.57,32.18,13.79,0.59,1.37,2026-02-28 15:58:17
6166,凌華,65.0,78.58,62.43,50.32,0.17,-0.28,0.45,66.57,62.69,58.8,328,513,0.64,141.5,27.78,0.93,1.43,2026-02-28 15:58:18
6167,久正,12.65,71.85,54.19,53.7,0.05,-0.01,0.05,12.94,12.16,11.38,376,302,1.24,16.63,97.31,1.33,10.51,2026-02-28 15:58:20
6169,昱泉,17.4,9.69,6.05,17.86,-0.51,-0.38,-0.13,19.92,18.39,16.87,33,70,0.47,4.07,,,,2026-02-28 15:58:23
6170,統振,48.9,20.02,30.0,47.62,-0.18,-0.15,-0.03,50.0,49.15,48.31,234,324,0.72,47.56,10.25,3.11,6.36,2026-02-28 15:58:26
6171,大城地產,28.0,39.85,43.35,54.76,-0.04,-0.07,0.03,28.28,27.84,27.4,43,28,1.5,28.0,3.93,2.5,8.93,2026-02-28 15:58:28
6173,信昌電,73.9,77.02,56.19,47.63,-0.1,-0.87,0.77,81.37,69.38,57.39,4819,6103,0.79,126.52,27.07,1.41,1.91,2026-02-28 15:58:30
6174,安碁,22.7,74.43,65.06,56.45,0.14,0.13,0.0,22.88,22.33,21.79,161,141,1.14,11.35,40.54,0.4,1.76,2026-02-28 15:58:32
6175,立敦,48.1,69.74,50.5,39.71,-1.35,-1.53,0.18,54.27,48.33,42.39,1043,1210,0.86,72.21,17.95,1.75,3.64,2026-02-28 15:58:34
6176,瑞儀,122.0,57.84,66.25,46.75,1.65,1.16,0.48,133.62,125.3,116.98,7060,4499,1.57,562.23,10.87,10.61,8.7,2026-02-28 15:58:35
6177,達麗,47.35,41.91,49.5,50.0,-0.6,-0.65,0.05,50.49,48.25,46.02,986,1211,0.81,223.43,12.87,3.5,7.39,2026-02-28 15:58:37
6179,亞通,25.15,18.69,22.9,25.87,-0.99,-0.76,-0.23,30.16,27.54,24.93,1232,1370,0.9,33.26,15.72,0.48,1.91,2026-02-28 15:58:39
6180,橘子,52.9,70.59,60.8,51.02,0.08,-0.1,0.18,54.12,52.06,49.99,412,584,0.71,92.84,,6.0,11.34,2026-02-28 15:58:40
6182,合晶,36.25,56.94,42.3,42.65,-0.01,0.26,-0.28,40.61,36.51,32.4,14006,8409,1.67,207.94,12.37,,,2026-02-28 15:58:42
6183,關貿,95.8,66.21,50.49,53.85,-0.05,-0.14,0.09,96.04,95.25,94.46,38,46,0.82,143.7,25.08,3.2,3.34,2026-02-28 15:58:44
6184,大豐電,48.2,76.33,63.29,43.48,-0.01,-0.02,0.01,48.7,48.15,47.6,51,67,0.76,73.36,16.23,3.19,6.62,2026-02-28 15:58:46
6185,幃翔,14.9,53.67,52.21,51.02,-0.05,-0.1,0.05,15.46,14.83,14.19,269,201,1.34,22.33,67.73,0.39,2.62,2026-02-28 15:58:48
6186,新潤,44.25,19.66,23.38,35.15,-1.65,-1.69,0.04,49.58,46.76,43.93,1003,471,2.13,86.25,4.18,1.52,3.44,2026-02-28 15:58:50
6187,萬潤,547.0,92.39,81.78,82.19,28.71,12.93,15.77,496.73,402.38,308.02,6824,6513,1.05,526.93,35.59,10.19,1.86,2026-02-28 15:58:52
6188,廣明,100.5,31.26,26.93,27.27,-2.18,-1.74,-0.44,114.3,104.34,94.37,2407,2194,1.1,279.75,29.05,5.2,5.17,2026-02-28 15:58:54
6189,豐藝,46.65,15.39,24.27,54.52,0.41,0.72,-0.31,52.34,47.13,41.92,1518,1370,1.11,123.05,17.15,4.0,8.57,2026-02-28 15:58:55
6190,萬泰科,51.1,71.8,56.49,50.0,0.66,0.64,0.02,54.6,49.91,45.22,4348,5975,0.73,92.79,23.99,1.9,3.72,2026-02-28 15:58:58
6191,精成科,109.0,48.63,38.39,43.75,-1.87,-2.03,0.17,119.56,109.9,100.24,9023,6069,1.49,544.24,18.14,3.01,2.76,2026-02-28 15:58:59
6192,巨路,132.0,85.77,75.66,79.07,3.32,2.83,0.49,128.86,122.5,116.14,720,568,1.27,126.93,12.15,5.5,4.17,2026-02-28 15:59:01
6194,育富,32.7,39.87,34.29,29.76,-0.55,-0.47,-0.08,35.15,33.5,31.86,69,126,0.55,15.7,9.88,2.1,6.42,2026-02-28 15:59:03
6195,詩肯,25.15,23.16,27.91,42.86,-0.08,-0.09,0.0,25.56,25.28,25.0,17,21,0.8,12.62,16.02,1.5,5.96,2026-02-28 15:59:05
6196,帆宣,305.0,75.03,55.57,54.97,1.82,-0.01,1.83,308.78,282.1,255.42,5569,3022,1.84,664.89,23.37,5.9,1.93,2026-02-28 15:59:06
6197,佳必琪,154.5,48.79,40.34,64.29,1.36,0.94,0.42,152.98,146.97,140.97,3115,1356,2.3,188.62,20.04,7.0,4.53,2026-02-28 15:59:08
6198,瑞築,24.25,19.95,27.11,20.34,-0.62,-0.47,-0.16,27.11,25.72,24.33,32,64,0.49,41.56,,,,2026-02-28 15:59:10
6199,天品,97.9,62.87,49.75,33.33,-2.53,-2.15,-0.38,114.47,101.12,87.77,120,144,0.83,60.46,264.59,,,2026-02-28 15:59:11
6201,亞弘電,53.9,54.37,54.44,38.46,-0.38,-0.4,0.02,55.58,54.4,53.23,46,43,1.05,48.08,12.03,4.0,7.42,2026-02-28 15:59:13
6202,盛群,62.7,83.68,79.24,65.61,5.42,4.0,1.42,64.66,50.76,36.86,7513,17424,0.43,144.45,82.5,,,2026-02-28 15:59:15
6203,海韻電,68.7,73.93,61.07,56.15,-0.25,-0.9,0.66,70.51,66.63,62.75,276,366,0.75,56.61,16.47,3.5,5.09,2026-02-28 15:59:17
6204,艾華,70.1,58.5,51.32,32.62,-2.82,-2.79,-0.02,87.87,74.49,61.11,110,232,0.47,16.19,50.43,0.3,0.43,2026-02-28 15:59:19
6205,詮欣,50.5,44.22,33.5,32.81,-1.05,-0.67,-0.38,58.37,52.14,45.92,366,344,1.07,40.77,27.9,1.63,3.23,2026-02-28 15:59:21
6206,飛捷,93.9,72.19,68.35,58.82,0.35,0.01,0.34,95.75,92.48,89.21,363,529,0.69,134.34,12.59,6.0,6.39,2026-02-28 15:59:22
6207,雷科,55.2,41.91,30.1,35.54,0.23,0.43,-0.21,59.23,54.05,48.88,2367,1146,2.07,43.98,48.0,1.5,2.72,2026-02-28 15:59:24
6208,日揚,46.0,76.19,70.49,79.71,0.34,0.18,0.16,46.16,44.55,42.95,142,93,1.52,43.45,17.36,2.0,4.35,2026-02-28 15:59:27
6209,今國光,63.4,54.7,39.6,32.97,-0.31,-0.36,0.04,75.25,63.84,52.43,6323,5542,1.14,110.59,234.81,0.5,0.79,2026-02-28 15:59:28
6210,慶生,21.0,71.58,56.94,48.15,0.11,0.08,0.03,21.25,20.69,20.12,11,18,0.6,7.36,,,,2026-02-28 15:59:30
6212,理銘,35.5,17.69,23.23,32.39,-1.07,-0.88,-0.19,40.12,37.63,35.15,6,8,0.71,36.21,4.86,3.5,9.86,2026-02-28 15:59:32
6213,聯茂,141.5,86.82,80.58,67.41,5.61,2.47,3.15,140.7,119.58,98.45,27148,25725,1.06,514.24,39.64,1.8,1.27,2026-02-28 15:59:33
6214,精誠,115.0,49.5,35.76,38.89,-2.01,-2.01,0.0,122.7,114.33,105.95,3056,1599,1.91,288.46,16.99,5.2,4.52,2026-02-28 15:59:35
6215,和椿,116.0,70.48,56.2,39.51,0.45,0.69,-0.24,126.1,115.25,104.4,2439,1216,2.01,96.04,62.37,1.5,1.29,2026-02-28 15:59:36
6216,居易,27.3,31.04,27.56,30.77,-0.04,0.04,-0.08,28.87,27.73,26.58,111,114,0.97,26.48,37.4,2.53,9.27,2026-02-28 15:59:38
6217,中探針,93.7,92.3,79.21,74.48,6.7,3.87,2.83,84.66,66.06,47.45,1980,9062,0.22,106.83,23.54,,,2026-02-28 15:59:40
6218,豪勉,25.1,69.13,57.37,53.85,0.16,-0.05,0.2,25.92,23.67,21.42,289,268,1.08,16.13,,,,2026-02-28 15:59:42
6219,富旺,16.8,67.86,53.06,59.63,-0.57,-0.83,0.26,17.37,16.03,14.68,757,1141,0.66,20.99,20.0,0.67,3.99,2026-02-28 15:59:45
6220,岳豐,33.55,87.56,83.21,88.05,1.62,1.23,0.38,33.39,29.29,25.19,944,1149,0.82,49.14,43.01,0.7,2.09,2026-02-28 15:59:47
6221,晉泰,29.6,39.82,23.18,41.77,-0.52,-0.56,0.03,31.0,29.53,28.07,254,204,1.24,49.9,11.21,,,2026-02-28 15:59:49
6222,立軒,19.4,51.04,51.02,62.3,-0.01,-0.06,0.04,19.33,18.8,18.28,70,56,1.25,13.69,,,,2026-02-28 15:59:51
6223,旺矽,2945.0,64.68,60.29,61.79,117.12,117.55,-0.43,2947.52,2679.0,2410.48,3036,2000,1.52,2795.72,97.1,16.01,0.54,2026-02-28 15:59:53
6224,聚鼎,43.9,74.93,61.7,59.11,0.05,-0.24,0.29,44.45,41.9,39.36,290,199,1.46,37.16,29.66,1.75,3.99,2026-02-28 15:59:55
6225,天瀚,18.75,49.2,47.87,60.93,0.23,0.17,0.06,18.96,17.68,16.41,36,26,1.39,5.21,,,,2026-02-28 15:59:56
6226,光鼎,9.27,46.55,35.76,52.83,0.19,0.25,-0.05,9.73,9.06,8.4,701,392,1.79,10.71,,,,2026-02-28 15:59:58
6227,茂綸,85.9,58.43,51.97,44.89,-0.08,-0.15,0.07,91.33,86.06,80.8,176,308,0.57,65.38,12.5,3.8,4.42,2026-02-28 16:00:00
6228,全譜,24.55,16.37,26.02,46.85,-0.29,-0.24,-0.05,26.39,25.2,24.01,24,16,1.48,6.38,,,,2026-02-28 16:00:03
6229,研通,23.0,69.83,45.72,37.33,-0.12,-0.1,-0.02,24.39,22.94,21.48,83,71,1.17,9.28,1150.0,1.0,4.35,2026-02-28 16:00:05
6230,尼得科超眾,157.0,79.02,62.46,72.11,5.45,2.49,2.96,144.01,124.95,105.89,1046,361,2.9,135.56,24.53,0.22,0.14,2026-02-28 16:00:06
6231,系微,194.5,22.59,22.9,34.93,-4.99,-4.22,-0.77,219.21,201.9,184.59,267,294,0.91,88.79,29.69,6.5,3.34,2026-02-28 16:00:09
6233,旺玖,27.25,69.95,57.39,58.33,0.63,0.41,0.22,27.02,24.7,22.38,4277,1696,2.52,21.53,,0.36,1.32,2026-02-28 16:00:11
6234,高僑,27.8,75.72,60.57,50.0,0.04,-0.01,0.04,29.21,27.24,25.27,860,608,1.41,27.91,,0.45,1.62,2026-02-28 16:00:13
6235,華孚,58.0,51.63,48.42,40.88,-0.84,-0.8,-0.04,63.15,59.42,55.7,919,666,1.38,115.95,21.8,1.22,2.1,2026-02-28 16:00:15
6236,中湛,21.6,12.49,27.3,19.31,-0.53,0.06,-0.6,30.25,26.21,22.16,3,1,1.88,9.0,240.0,,,2026-02-28 16:00:17
6237,驊訊,39.85,60.76,44.91,37.43,-0.43,-0.48,0.06,42.29,39.63,36.97,392,259,1.51,31.74,,0.25,0.63,2026-02-28 16:00:19
6239,力成,258.0,69.98,54.57,47.55,9.0,10.81,-1.82,266.89,251.07,235.26,11671,11326,1.03,1906.1,37.02,7.0,2.71,2026-02-28 16:00:20
6240,松崗,18.6,57.07,53.76,42.31,-0.11,-0.08,-0.03,19.31,18.79,18.27,17,17,0.98,4.25,,,,2026-02-28 16:00:23
6241,易通展,12.35,40.14,40.98,42.55,-0.1,-0.07,-0.03,13.05,12.54,12.04,46,75,0.61,6.01,,,,2026-02-28 16:00:25
6242,立康,38.2,60.39,62.26,33.33,-0.23,-0.17,-0.06,39.28,38.61,37.94,9,12,0.72,12.15,14.86,2.0,5.24,2026-02-28 16:00:27
6243,迅杰,34.5,40.42,35.68,40.63,-0.16,-0.13,-0.03,36.37,34.65,32.92,114,138,0.83,15.62,345.0,1.2,3.48,2026-02-28 16:00:28
6244,茂迪,33.0,81.6,73.29,70.81,2.4,1.64,0.76,32.74,25.61,18.48,63912,45830,1.39,127.72,89.19,0.36,1.09,2026-02-28 16:00:31
6245,立端,61.7,21.78,22.95,20.14,-1.85,-1.1,-0.75,73.1,66.82,60.55,484,1118,0.43,90.46,13.3,4.0,6.48,2026-02-28 16:00:32
6246,臺龍,12.95,39.1,32.95,28.21,-0.22,-0.19,-0.03,14.29,13.33,12.37,36,32,1.13,4.9,28.78,,,2026-02-28 16:00:34
6248,沛波,22.0,78.12,74.23,69.44,0.33,0.37,-0.04,22.27,21.64,21.01,464,315,1.47,21.99,20.18,1.8,8.18,2026-02-28 16:00:36
6257,矽格,150.5,83.55,65.28,67.35,4.14,3.22,0.92,143.78,131.03,118.27,19576,10219,1.92,720.57,27.72,4.04,2.68,2026-02-28 16:00:38
6259,百徽,17.55,41.11,40.79,48.28,-0.0,-0.03,0.03,18.18,17.44,16.7,25,71,0.35,4.7,31.34,0.1,0.57,2026-02-28 16:00:40
6261,久元,75.2,73.76,69.43,58.77,1.39,1.23,0.16,75.76,72.51,69.25,1048,1022,1.03,96.63,20.16,4.0,5.32,2026-02-28 16:00:42
6263,普萊德,121.0,54.43,46.02,28.12,-2.13,-2.05,-0.08,128.82,123.17,117.53,99,92,1.07,75.63,14.76,7.9,6.53,2026-02-28 16:00:44
6264,富裔,6.89,42.65,43.9,33.33,-0.07,-0.05,-0.02,7.24,7.03,6.82,80,127,0.63,9.39,,,,2026-02-28 16:00:46
6265,方土昶,40.0,32.91,25.18,32.04,0.37,1.37,-1.01,53.45,43.48,33.51,4225,5847,0.72,47.27,,,,2026-02-28 16:00:49
6266,泰詠,29.1,56.73,39.69,38.46,-0.11,-0.09,-0.02,30.39,29.24,28.09,228,193,1.18,44.78,13.66,1.79,6.15,2026-02-28 16:00:51
6269,台郡,64.7,78.96,69.53,59.24,1.57,1.03,0.54,65.48,60.76,56.04,2074,2777,0.75,206.95,45.96,,,2026-02-28 16:00:53
6270,倍微,26.3,36.85,30.2,57.14,0.42,0.53,-0.11,27.64,25.67,23.7,646,692,0.93,18.97,20.08,1.0,3.8,2026-02-28 16:00:55
6271,同欣電,177.0,79.35,76.86,60.45,10.68,7.64,3.04,182.12,153.53,124.93,27172,16235,1.67,370.03,24.62,3.0,1.69,2026-02-28 16:00:56
6272,驊陞,39.6,39.42,36.7,36.67,-1.21,-1.28,0.07,43.01,41.01,39.01,270,423,0.64,32.54,10.21,0.8,2.02,2026-02-28 16:00:58
6274,台燿,545.0,76.95,75.98,51.55,20.1,17.54,2.55,574.2,521.9,469.6,12778,8186,1.56,1540.63,50.51,6.5,1.19,2026-02-28 16:01:00
6275,元山,53.6,67.98,62.05,52.44,0.15,-0.1,0.25,57.29,52.64,47.98,761,1094,0.7,42.48,19.49,2.26,4.22,2026-02-28 16:01:03
6276,安鈦克,36.1,34.0,34.77,45.85,-0.72,-0.78,0.05,38.16,36.03,33.91,55,43,1.26,7.96,43.49,,,2026-02-28 16:01:05
6277,宏正,60.6,68.94,52.88,43.75,-0.23,-0.34,0.1,61.62,60.12,58.62,95,120,0.79,72.4,16.6,4.8,7.92,2026-02-28 16:01:06
6278,台表科,101.5,84.46,80.19,76.55,1.1,0.25,0.85,101.83,96.26,90.68,2890,2338,1.24,293.47,10.97,5.5,5.42,2026-02-28 16:01:08
6279,胡連,117.0,46.61,26.9,39.22,-3.24,-3.36,0.11,128.65,116.65,104.65,2757,1130,2.44,139.25,12.79,6.0,5.13,2026-02-28 16:01:10
6281,全國電,60.5,30.41,24.73,24.0,-0.51,-0.51,0.0,62.53,61.1,59.68,74,87,0.85,60.0,16.26,4.0,6.61,2026-02-28 16:01:12
6282,康舒,52.0,75.03,56.98,42.62,0.29,0.52,-0.24,61.15,52.18,43.21,20440,24150,0.85,446.41,37.14,0.5,0.96,2026-02-28 16:01:13
6283,淳安,22.1,25.57,21.92,28.57,-0.66,-0.66,0.0,24.68,22.88,21.07,230,185,1.24,32.46,23.76,,,2026-02-28 16:01:15
6284,佳邦,87.4,71.8,51.7,45.56,-0.08,-0.07,-0.0,92.9,85.86,78.83,1698,1256,1.35,128.19,18.13,2.7,3.09,2026-02-28 16:01:17
6285,啟碁,187.0,48.2,44.96,59.9,16.07,17.42,-1.35,211.7,174.12,136.55,21864,33045,0.66,905.12,29.4,4.8,2.57,2026-02-28 16:01:18
6290,良維,227.0,87.0,82.1,78.26,10.17,3.92,6.26,216.66,178.68,140.69,11769,12505,0.94,367.11,28.23,5.0,2.2,2026-02-28 16:01:20
6291,沛亨,277.0,74.77,75.99,65.89,22.51,17.9,4.61,299.7,234.22,168.75,1883,2776,0.68,144.04,58.44,5.8,2.09,2026-02-28 16:01:23
6292,迅德,41.1,66.82,54.04,40.0,-0.07,-0.06,-0.01,42.03,41.03,40.03,85,54,1.56,19.15,39.14,4.0,9.73,2026-02-28 16:01:25
6294,智基,43.3,13.07,22.09,28.57,-0.36,-0.29,-0.07,44.89,44.19,43.5,58,36,1.61,11.28,14.29,3.2,7.39,2026-02-28 16:01:27
6405,悅城,35.45,78.83,67.1,65.09,1.0,0.57,0.43,34.36,31.03,27.71,1522,958,1.59,23.33,,0.1,0.28,2026-02-28 16:01:28
6407,6407,17.7,21.89,27.21,36.11,-0.19,-0.16,-0.03,18.78,18.27,17.75,375,522,0.72,13.3,16.39,1.0,5.65,2026-02-28 16:01:30
6409,旭隼,926.0,49.62,47.95,44.64,-16.38,-21.26,4.88,972.66,916.55,860.44,742,769,0.96,812.2,20.53,43.0,4.64,2026-02-28 16:01:32
6411,晶焱,88.4,80.75,63.19,61.21,1.35,0.79,0.56,88.55,82.74,76.94,1103,830,1.33,86.41,24.35,3.18,3.6,2026-02-28 16:01:34
6412,群電,90.9,41.02,50.19,62.28,1.67,1.11,0.56,97.16,87.5,77.84,1797,1448,1.24,364.3,14.93,6.0,6.6,2026-02-28 16:01:35
6414,樺漢,285.0,56.88,46.0,40.66,-2.25,-2.37,0.13,294.41,285.43,276.44,1120,859,1.3,391.99,14.19,12.2,4.28,2026-02-28 16:01:37
6415,矽力*-KY,281.0,53.14,46.89,46.89,12.43,14.94,-2.52,301.61,278.43,255.24,5030,6108,0.82,1089.85,43.3,2.4,0.85,2026-02-28 16:01:38
6416,瑞祺電通,81.9,21.45,22.76,34.69,-1.16,-0.69,-0.47,88.73,84.55,80.37,280,233,1.2,60.07,20.53,2.9,3.54,2026-02-28 16:01:40
6417,韋僑,109.0,45.47,37.95,50.0,-0.01,0.26,-0.26,114.21,109.62,105.04,221,173,1.28,46.08,23.64,2.2,2.02,2026-02-28 16:01:42
6418,詠昇,33.95,55.14,48.62,37.07,-1.78,-2.08,0.31,38.79,35.16,31.54,150,224,0.67,11.72,31.15,1.1,3.24,2026-02-28 16:01:44
6419,京晨科,75.5,57.49,52.2,57.21,-0.16,-0.81,0.65,76.74,71.92,67.09,258,199,1.29,9.94,12.58,2.7,3.58,2026-02-28 16:01:46
6423,億而得,85.9,45.08,26.35,28.54,-0.51,0.52,-1.03,108.98,90.98,72.97,342,174,1.96,26.0,126.32,0.97,1.13,2026-02-28 16:01:48
6425,易發,69.7,70.31,56.09,41.88,-3.48,-3.93,0.45,81.87,70.58,59.28,744,356,2.09,33.81,,1.0,1.43,2026-02-28 16:01:50
6426,統新,191.5,92.1,91.15,85.43,22.09,15.05,7.04,193.11,128.19,63.28,2151,2113,1.02,73.74,,0.5,0.26,2026-02-28 16:01:52
6428,6428,11.8,34.18,58.29,55.36,0.1,0.15,-0.04,12.86,12.06,11.26,10,6,1.66,2.09,16.86,,,2026-02-28 16:01:54
6431,光麗-KY,25.3,29.62,34.38,34.68,-0.47,-0.23,-0.25,29.06,27.17,25.27,200,380,0.53,24.64,,,,2026-02-28 16:01:56
