股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,EPS,每股配息,殖利率,更新時間,交易日
9934,成霖,9.96,16.42,14.15,黃金交叉,25.45,-0.05,-0.0,-0.05,DIF<MACD,10.83,10.23,9.62,28.1,427,507,0.84,40.94,58.59,0.17,0.35,3.51,2026-02-11 23:36:17,
9935,慶豐富,19.5,22.4,20.41,黃金交叉,28.57,-0.23,-0.16,-0.07,DIF<MACD,20.99,20.01,19.03,24.1,249,197,1.26,34.68,11.82,1.65,1.8,9.23,2026-02-11 23:36:18,
9937,全國,57.2,37.07,33.04,K>D,30.0,-0.2,-0.12,-0.07,DIF<MACD,59.15,57.76,56.36,30.2,55,28,1.91,176.77,24.14,2.37,2.1,3.67,2026-02-11 23:36:19,
9938,百和,52.2,76.62,60.86,K>D,40.35,-0.18,-0.32,0.13,DIF>MACD,53.94,51.83,49.71,58.9,1427,1238,1.15,155.54,12.14,4.3,3.0,5.75,2026-02-11 23:36:21,
9939,宏全,120.5,42.83,36.93,K>D,51.43,-0.1,-0.14,0.04,黃金交叉,122.9,119.62,116.35,63.4,693,725,0.96,356.42,13.76,8.76,6.2,5.15,2026-02-11 23:36:22,
9940,信義,22.1,45.55,28.63,K>D,48.72,-0.2,-0.22,0.01,黃金交叉,22.73,22.05,21.36,53.8,407,326,1.25,162.84,55.25,0.4,1.8,8.14,2026-02-11 23:36:23,
9941,裕融,76.4,20.55,27.13,K<D,32.39,-1.92,-2.15,0.23,DIF>MACD,80.51,78.53,76.54,-3.4,1584,1509,1.05,439.79,11.04,6.92,4.38,5.73,2026-02-11 23:36:24,
9942,茂順,118.0,66.99,64.41,K>D,64.29,2.18,1.67,0.51,DIF>MACD,117.69,112.25,106.81,102.8,296,221,1.34,98.13,14.17,8.33,7.0,5.93,2026-02-11 23:36:25,
9943,好樂迪,59.6,54.78,43.39,K>D,44.44,-0.26,-0.31,0.04,DIF>MACD,60.44,59.72,58.99,42.1,47,47,1.0,74.6,12.02,4.96,4.8,8.05,2026-02-11 23:36:27,
9944,新麗,16.85,54.83,34.89,K>D,50.0,-0.04,-0.03,-0.01,DIF<MACD,17.25,16.83,16.42,51.8,56,38,1.45,17.85,,,0.3,1.78,2026-02-11 23:36:28,
9945,潤泰新,29.15,64.17,49.75,K>D,47.95,-0.21,-0.24,0.03,DIF>MACD,30.06,29.17,28.27,49.0,4371,4162,1.05,826.26,8.5,3.43,1.1,3.77,2026-02-11 23:36:29,
9946,三發地產,16.65,37.5,28.28,K>D,34.55,-0.47,-0.43,-0.04,DIF<MACD,18.28,17.17,16.05,26.8,320,491,0.65,54.02,92.5,0.18,1.04,6.25,2026-02-11 23:36:30,
9955,佳龍,32.55,14.91,17.23,K<D,36.13,-0.21,0.4,-0.6,DIF<MACD,39.83,35.28,30.74,19.9,935,834,1.12,34.01,,,,,2026-02-11 23:36:32,
9958,世紀鋼,126.0,12.22,13.6,K<D,32.39,-3.75,-2.51,-1.24,DIF<MACD,149.64,135.55,121.46,16.1,1195,1168,1.02,311.09,24.61,5.12,4.16,3.3,2026-02-11 23:36:33,
2230,C.T.I. TRAFFIC INDUSTRIES CO. L,55.8,9.58,20.88,,6.36,-7.08,-3.89,-3.19,,105.3,84.52,63.74,,103,218,0.47,23.16,50.07,,1.0,265.0,2026-03-03 19:39:40,2026-02-11
3357,TAI-TECH ADVANCED ELECTRONICS C,150.5,30.16,23.27,,28.7,-3.1,-1.3,-1.8,,182.88,160.93,138.98,,888,807,1.1,185.19,19.29,,5.0,248.0,2026-03-03 19:39:42,2026-02-11
3498,USUN TECHNOLOGY CO LTD,47.35,20.78,25.85,,44.26,-0.66,-0.34,-0.32,,53.86,50.28,46.7,,641,1294,0.5,36.55,,,,,2026-03-03 19:39:44,2026-02-11
3615,AIMCORE TECHNOLOGY CO LTD,25.8,37.96,48.01,,51.52,0.41,0.46,-0.05,,28.26,26.31,24.36,,1457,9632,0.15,24.34,169.29,,0.3,93.0,2026-03-03 19:39:46,2026-02-11
7717,LIGHTEL CORPORATION,631.0,61.51,65.48,,68.0,54.27,57.07,-2.8,,684.6,557.35,430.1,,198,134,1.48,174.19,147.59,,,,2026-03-03 19:39:48,2026-02-11
7744,WB,368.0,76.75,68.27,,65.64,12.62,5.98,6.64,,383.35,330.58,277.81,,304,547,0.56,152.48,29.93,,5.0,95.0,2026-03-03 19:39:50,2026-02-11
