股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,EPS,每股配息,殖利率,更新時間
4155,訊映,14.15,11.29,19.25,K<D,23.08,-0.11,-0.06,-0.04,DIF<MACD,15.01,14.61,14.22,-9.1,177,106,1.67,20.38,30.11,0.47,0.3,2.12,2026-02-09 17:32:00
4164,承業醫,33.05,21.21,18.6,黃金交叉,28.71,-1.11,-0.99,-0.12,DIF<MACD,37.13,34.63,32.13,18.4,611,935,0.65,64.55,36.72,0.9,1.36,4.11,2026-02-09 17:32:01
4190,佐登-KY,29.1,5.57,8.1,K<D,19.23,-0.22,-0.18,-0.04,DIF<MACD,30.19,29.58,28.98,9.6,23,17,1.36,17.37,21.56,,0.5,1.72,2026-02-09 17:32:02
4306,炎洲,13.4,19.15,17.43,K>D,34.21,-0.17,-0.12,-0.05,DIF<MACD,14.36,13.78,13.19,18.2,590,580,1.02,88.17,60.91,0.22,1.0,7.46,2026-02-09 17:32:03
4414,如興,10.05,13.23,15.61,K<D,23.33,-0.25,-0.21,-0.05,DIF<MACD,11.3,10.54,9.78,18.0,183,176,1.04,26.51,4.9,2.05,,,2026-02-09 17:32:04
4426,利勤,9.19,20.06,24.09,K<D,51.47,-0.03,-0.01,-0.02,DIF<MACD,9.99,9.45,8.91,25.8,259,97,2.65,15.87,,,,,2026-02-09 17:32:06
4438,廣越,67.5,21.66,20.26,K>D,30.09,-2.09,-2.08,-0.02,DIF<MACD,74.88,70.15,65.43,21.9,47,52,0.89,76.05,27.33,2.47,3.2,4.74,2026-02-09 17:32:07
4439,冠星-KY,102.5,53.48,50.92,K>D,52.63,0.11,0.04,0.07,DIF>MACD,104.96,102.42,99.89,51.5,5,16,0.35,38.99,19.34,5.3,2.0,1.95,2026-02-09 17:32:08
4440,宜新實業,17.25,36.37,30.48,K>D,31.82,-0.12,-0.11,-0.0,DIF<MACD,17.74,17.38,17.03,31.3,68,55,1.23,11.66,18.96,0.91,1.6,9.28,2026-02-09 17:32:09
4441,振大環球,248.5,25.07,25.2,K<D,29.84,-0.97,1.04,-2.01,DIF<MACD,281.24,261.45,241.66,17.3,87,67,1.3,169.02,19.03,13.06,9.15,3.68,2026-02-09 17:32:10
4526,東台,35.0,50.15,41.54,K>D,43.24,0.45,0.72,-0.26,DIF<MACD,38.44,35.25,32.07,46.0,10714,9698,1.1,88.14,61.4,0.57,,,2026-02-09 17:32:11
4532,瑞智,25.65,45.46,48.4,K<D,52.38,0.31,0.36,-0.05,DIF<MACD,26.51,25.49,24.47,58.0,591,768,0.77,124.4,12.51,2.05,1.5,5.85,2026-02-09 17:32:12
4536,拓凱,158.5,38.38,32.66,K>D,27.78,-1.45,-0.89,-0.56,DIF<MACD,171.23,162.85,154.47,24.0,122,128,0.96,143.95,8.48,18.69,11.0,6.94,2026-02-09 17:32:13
4540,全球傳動,48.25,31.1,34.66,K<D,55.89,2.34,2.8,-0.46,DIF<MACD,54.78,45.67,36.56,64.2,3496,2177,1.61,55.58,,,,,2026-02-09 17:32:15
4545,銘鈺,33.75,11.08,11.93,K<D,31.2,-0.98,-0.53,-0.44,DIF<MACD,39.88,36.39,32.91,12.1,145,166,0.87,25.99,337.5,0.1,1.65,4.89,2026-02-09 17:32:16
4551,智伸科,122.5,56.86,44.2,K>D,51.9,0.29,0.54,-0.25,DIF<MACD,127.3,120.65,114.0,63.9,505,430,1.17,141.15,17.06,7.18,4.2,3.43,2026-02-09 17:32:17
4552,力達-KY,23.15,18.15,21.57,K<D,17.02,-0.12,-0.0,-0.12,DIF<MACD,24.77,23.87,22.97,10.1,57,74,0.77,26.85,11.69,1.98,1.0,4.32,2026-02-09 17:32:19
4555,氣立,38.15,20.51,20.83,K<D,39.43,-0.41,-0.17,-0.24,DIF<MACD,41.9,39.67,37.44,16.0,70,82,0.85,26.51,109.0,,0.5,1.31,2026-02-09 17:32:20
4557,永新-KY,68.3,18.26,13.58,K>D,16.24,-2.38,-1.89,-0.49,DIF<MACD,80.59,72.67,64.75,22.4,80,85,0.95,32.76,235.52,0.29,6.5,9.52,2026-02-09 17:32:21
4560,強信-KY,32.2,59.25,44.73,K>D,33.33,-0.15,-0.12,-0.03,DIF<MACD,33.15,32.35,31.56,40.2,347,276,1.26,21.93,11.26,2.86,1.2,3.73,2026-02-09 17:32:22
4562,穎漢,36.9,14.84,16.43,K<D,38.33,-0.19,0.37,-0.57,DIF<MACD,43.33,39.4,35.48,18.1,250,311,0.8,32.3,,,,,2026-02-09 17:32:24
4564,元翎,16.5,45.91,51.84,K<D,41.76,-0.05,-0.02,-0.03,DIF<MACD,17.85,17.06,16.26,14.9,658,910,0.72,38.41,,,,,2026-02-09 17:32:25
4566,時碩工業,57.5,30.67,32.9,K<D,41.77,0.03,0.48,-0.46,DIF<MACD,62.94,59.38,55.83,23.5,272,390,0.7,63.22,119.79,0.48,1.5,2.61,2026-02-09 17:32:26
4569,六方科-KY,142.5,23.02,17.67,K>D,31.82,-2.43,-1.81,-0.62,DIF<MACD,156.93,147.32,137.72,24.9,30,31,0.97,43.31,31.67,4.5,5.71,4.01,2026-02-09 17:32:27
4571,鈞興-KY,175.0,25.37,37.34,K<D,54.35,3.07,4.27,-1.2,DIF<MACD,195.79,177.35,158.91,43.6,284,474,0.6,90.86,18.02,9.71,5.18,2.96,2026-02-09 17:32:28
4572,駐龍,146.0,46.7,37.34,K>D,27.27,-1.49,-1.28,-0.21,DIF<MACD,153.09,148.32,143.56,25.6,22,28,0.79,58.4,40.67,3.59,4.74,3.25,2026-02-09 17:32:29
4576,大銀微系統,113.5,20.19,24.83,K<D,41.58,0.12,1.85,-1.73,DIF<MACD,131.39,118.75,106.11,29.2,979,853,1.15,135.98,73.7,1.54,0.2,0.18,2026-02-09 17:32:31
4581,光隆精密-KY,50.7,20.41,22.5,K<D,36.73,-0.31,-0.2,-0.11,DIF<MACD,53.08,51.58,50.08,20.7,4,14,0.28,17.19,11.29,4.49,3.2,6.31,2026-02-09 17:32:32
4583,台灣精銳,684.0,13.35,23.09,K<D,35.22,3.21,18.38,-15.17,DIF<MACD,826.76,744.95,663.14,12.8,142,287,0.5,548.37,61.24,11.17,12.0,1.75,2026-02-09 17:32:33
4585,達明,345.0,21.29,35.74,K<D,51.84,5.25,7.56,-2.31,DIF<MACD,395.33,355.2,315.07,37.3,320,520,0.62,360.9,278.23,1.24,,,2026-02-09 17:32:34
4588,玖鼎電力,64.3,14.11,19.99,K<D,42.02,0.61,1.25,-0.65,DIF<MACD,73.0,67.45,61.9,21.6,27,84,0.33,27.64,19.37,3.32,3.0,4.67,2026-02-09 17:32:35
4590,富田-創,79.5,8.78,15.31,K<D,25.97,-2.68,-1.0,-1.68,DIF<MACD,100.18,88.51,76.84,11.4,100,192,0.52,43.6,122.31,0.65,3.0,3.77,2026-02-09 17:32:36
4720,德淵,16.2,31.99,26.98,K>D,34.43,-0.05,0.12,-0.17,DIF<MACD,18.06,16.8,15.53,26.4,487,556,0.88,18.55,19.76,0.82,1.0,6.17,2026-02-09 17:32:37
4722,國精化,164.5,48.13,31.93,K>D,45.0,-2.95,-3.01,0.06,黃金交叉,173.91,162.9,151.89,57.3,1257,923,1.36,167.54,94.54,1.74,1.4,0.85,2026-02-09 17:32:39
4736,泰博,127.0,19.99,36.56,K<D,52.0,1.4,2.12,-0.71,DIF<MACD,137.11,129.88,122.64,30.1,238,189,1.25,121.13,8.39,15.13,10.0,7.87,2026-02-09 17:32:40
4737,華廣,53.2,35.77,34.87,黃金交叉,42.37,-1.11,-1.12,0.01,黃金交叉,56.57,53.94,51.31,35.9,80,102,0.78,41.12,17.05,,,,2026-02-09 17:32:41
4739,康普,69.1,23.75,17.41,黃金交叉,34.63,-1.2,-0.22,-0.98,DIF<MACD,80.88,71.65,62.42,36.2,2669,1340,1.99,86.13,98.71,0.7,0.94,1.36,2026-02-09 17:32:42
4746,台耀,57.4,26.8,29.11,K<D,47.27,-0.77,-0.61,-0.16,DIF<MACD,61.85,58.84,55.84,25.9,795,1002,0.79,69.03,28.84,1.99,3.0,5.23,2026-02-09 17:32:43
4755,三福化,127.5,62.11,53.65,K>D,71.43,3.74,4.14,-0.4,DIF<MACD,131.05,124.5,117.95,72.9,254,338,0.75,128.4,38.17,3.34,3.5,2.75,2026-02-09 17:32:44
4763,材料*-KY,49.7,36.39,39.09,K<D,40.65,-0.35,-0.52,0.17,DIF>MACD,53.08,50.96,48.84,20.3,11527,10941,1.05,491.61,6.51,7.63,5.41,10.89,2026-02-09 17:32:46
4764,雙鍵,103.0,13.35,18.71,K<D,27.1,-1.18,1.95,-3.13,DIF<MACD,134.94,118.62,102.31,2.1,725,1275,0.57,88.11,115.73,0.89,,,2026-02-09 17:32:47
4766,南寶,312.0,30.86,25.03,K>D,36.9,-3.34,-2.65,-0.69,DIF<MACD,329.76,316.4,303.04,33.5,148,200,0.74,376.18,14.92,20.91,19.0,6.09,2026-02-09 17:32:48
4770,上品,244.0,43.43,39.47,黃金交叉,45.22,1.65,2.06,-0.41,DIF<MACD,258.23,240.2,222.17,60.5,254,436,0.58,195.14,17.97,13.58,12.0,4.92,2026-02-09 17:32:49
4771,望隼,178.0,45.22,46.6,K<D,53.49,0.53,0.33,0.19,DIF>MACD,181.32,177.57,173.83,55.7,161,235,0.69,104.18,14.86,11.98,5.52,3.1,2026-02-09 17:32:50
4807,日成-KY,17.75,11.32,15.39,K<D,47.5,-0.06,-0.03,-0.02,DIF<MACD,18.29,17.97,17.65,16.0,9,9,1.06,6.82,443.75,0.04,,,2026-02-09 17:32:51
4904,遠傳,92.5,80.34,65.53,K>D,61.7,0.6,0.34,0.26,DIF>MACD,92.32,90.17,88.03,104.3,6918,6431,1.08,3336.5,24.41,3.79,3.56,3.85,2026-02-09 17:32:52
4906,正文,26.9,28.86,37.42,K<D,36.59,0.03,0.19,-0.16,DIF<MACD,29.03,27.98,26.92,-1.1,1811,4434,0.41,115.06,14.94,,1.5,5.58,2026-02-09 17:32:54
4912,聯德控股-KY,88.4,20.72,24.13,K<D,39.3,-0.67,0.38,-1.05,DIF<MACD,103.1,93.15,83.19,26.2,358,448,0.8,59.31,21.46,4.12,1.21,1.37,2026-02-09 17:32:55
4915,致伸,80.5,50.93,42.91,K>D,50.0,0.01,-0.12,0.13,DIF>MACD,81.48,79.22,76.95,78.3,5435,4500,1.21,379.3,14.07,5.72,4.2,5.22,2026-02-09 17:32:57
4916,事欣科,61.6,23.34,26.85,K<D,47.83,1.13,2.02,-0.88,DIF<MACD,69.25,63.96,58.67,27.7,6052,8423,0.72,75.84,37.56,1.64,0.38,0.62,2026-02-09 17:32:58
4919,新唐,58.5,16.45,25.86,K<D,48.36,1.24,1.71,-0.47,DIF<MACD,64.27,58.94,53.6,45.9,2070,2903,0.71,245.56,19.97,,0.4,0.68,2026-02-09 17:32:59
4927,泰鼎-KY,31.9,28.32,23.87,K>D,27.76,-0.35,0.25,-0.61,DIF<MACD,39.78,34.75,29.73,21.6,3515,5462,0.64,84.52,3.98,,,,2026-02-09 17:33:00
4930,燦星網,21.5,29.42,29.31,K>D,19.35,-0.13,-0.07,-0.05,DIF<MACD,22.76,22.03,21.31,12.9,55,51,1.06,17.2,17.48,1.23,1.6,7.44,2026-02-09 17:33:01
4934,太極,16.0,45.04,47.34,K<D,53.33,0.6,0.6,-0.0,DIF<MACD,18.19,15.98,13.77,50.5,2275,5387,0.42,36.0,,,,,2026-02-09 17:33:03
4935,茂林-KY,38.5,12.81,16.08,K<D,13.11,-0.55,-0.37,-0.18,DIF<MACD,41.83,40.09,38.34,4.5,112,87,1.28,49.61,18.42,2.09,2.2,5.71,2026-02-09 17:33:04
4938,和碩,70.0,43.05,41.93,K>D,53.33,-0.06,-0.05,-0.01,DIF<MACD,71.65,70.15,68.64,45.2,5406,5712,0.95,1877.55,14.64,4.78,4.5,6.43,2026-02-09 17:33:05
4942,嘉彰,37.3,35.61,30.7,K>D,31.82,-0.45,-0.38,-0.07,DIF<MACD,39.27,38.0,36.73,22.6,51,61,0.85,53.1,12.56,2.97,2.0,5.36,2026-02-09 17:33:06
4943,康控-KY,11.3,27.03,29.91,K<D,40.79,-0.36,-0.34,-0.01,DIF<MACD,12.59,11.93,11.27,2.5,23,16,1.4,14.32,0.93,,,,2026-02-09 17:33:07
4949,有成精密,44.95,36.17,51.79,K<D,54.38,2.13,2.22,-0.09,DIF<MACD,51.98,44.72,37.46,51.6,1682,2879,0.58,30.19,22.59,1.99,1.1,2.45,2026-02-09 17:33:08
4952,凌通,39.9,35.95,43.3,K<D,58.78,0.92,0.95,-0.03,DIF<MACD,42.15,38.84,35.54,66.0,215,306,0.7,43.42,37.64,1.06,2.25,5.64,2026-02-09 17:33:10
4956,光鋐,25.95,74.61,73.63,K>D,70.19,1.27,0.74,0.53,DIF>MACD,26.38,22.34,18.31,94.6,11496,16140,0.71,26.06,15.18,,,,2026-02-09 17:33:11
4958,臻鼎-KY,182.0,56.04,63.41,K<D,58.54,9.25,8.83,0.42,DIF>MACD,197.37,175.03,152.68,65.6,31853,45959,0.69,1893.16,22.64,8.04,4.8,2.64,2026-02-09 17:33:12
4960,誠美材,13.7,31.54,33.22,K<D,45.07,0.07,0.05,0.01,DIF>MACD,14.65,13.87,13.1,38.9,4468,9862,0.45,77.5,,,,,2026-02-09 17:33:13
4961,天鈺,146.0,26.99,25.37,黃金交叉,36.25,-0.36,0.74,-1.1,DIF<MACD,157.61,149.38,141.14,29.5,390,494,0.79,177.03,12.36,11.81,12.87,8.82,2026-02-09 17:33:14
4967,十銓,209.5,23.09,39.66,K<D,50.0,10.82,15.35,-4.53,DIF<MACD,259.38,219.38,179.37,37.7,7203,10460,0.69,178.0,75.91,2.76,3.0,1.43,2026-02-09 17:33:16
4968,立積,118.0,40.44,37.54,K>D,42.06,-2.1,-2.12,0.01,DIF>MACD,130.45,122.7,114.95,19.7,1859,2006,0.93,108.81,55.14,2.14,1.1,0.93,2026-02-09 17:33:17
4976,佳凌,31.05,27.11,25.83,黃金交叉,48.77,-0.07,0.09,-0.16,DIF<MACD,33.73,31.33,28.93,44.2,845,1171,0.72,43.58,20.56,,,,2026-02-09 17:33:18
4977,眾達-KY,131.5,45.98,51.93,K<D,55.05,1.08,0.54,0.54,DIF>MACD,140.04,126.8,113.56,67.7,4302,7923,0.54,103.58,23.87,5.51,2.25,1.71,2026-02-09 17:33:19
4989,榮科,45.65,6.69,13.88,K<D,22.55,-1.05,1.03,-2.08,DIF<MACD,70.47,57.28,44.09,5.9,5828,8578,0.68,62.89,,,,,2026-02-09 17:33:21
4994,傳奇,101.5,28.84,32.83,K<D,40.26,0.6,1.22,-0.61,DIF<MACD,106.15,103.17,100.18,22.2,3,12,0.24,67.38,36.51,2.78,9.0,8.87,2026-02-09 17:33:22
4999,鑫禾,23.5,36.59,38.74,K<D,39.29,0.02,0.05,-0.04,DIF<MACD,24.31,23.83,23.34,16.8,83,52,1.59,17.3,17.54,,1.0,4.26,2026-02-09 17:33:23
5007,三星,59.0,49.16,55.38,K<D,70.59,1.05,0.94,0.11,DIF>MACD,61.09,57.47,53.85,71.1,88,136,0.64,174.01,21.69,2.72,3.0,5.08,2026-02-09 17:33:24
5203,訊連,76.6,19.43,22.94,K<D,20.0,-2.42,-1.84,-0.58,DIF<MACD,91.37,85.44,79.5,-24.4,1336,470,2.84,60.65,21.22,3.61,3.9,5.09,2026-02-09 17:33:25
5215,科嘉-KY,37.4,52.74,54.43,K<D,52.17,0.4,0.52,-0.11,DIF<MACD,38.93,37.63,36.33,41.2,68,50,1.35,24.06,16.33,2.29,2.5,6.68,2026-02-09 17:33:27
5222,全訊,131.0,15.91,24.45,K<D,26.97,-0.19,1.52,-1.72,DIF<MACD,153.4,140.6,127.8,12.5,412,1123,0.37,119.14,45.8,2.86,3.64,2.78,2026-02-09 17:33:28
5225,東科-KY,96.7,15.04,12.21,黃金交叉,29.87,-1.76,-0.76,-0.99,DIF<MACD,112.47,102.59,92.72,20.1,198,310,0.64,75.52,8.25,11.72,10.39,10.74,2026-02-09 17:33:29
5234,達興材料,358.5,63.88,52.16,K>D,53.15,-0.04,-1.73,1.69,DIF>MACD,371.49,345.65,319.81,74.9,1041,1180,0.88,368.24,50.71,7.07,5.0,1.39,2026-02-09 17:33:30
5243,乙盛-KY,85.6,37.01,38.5,K<D,55.0,0.97,1.17,-0.2,DIF<MACD,89.3,84.54,79.78,61.1,2694,2677,1.01,144.26,19.72,4.34,1.5,1.75,2026-02-09 17:33:32
5244,弘凱,37.55,21.09,23.09,K<D,34.44,-0.57,-0.43,-0.13,DIF<MACD,40.43,38.7,36.97,16.7,98,122,0.8,25.62,28.88,1.3,1.5,3.99,2026-02-09 17:33:33
5258,虹堡,54.9,13.48,11.05,K>D,14.05,-2.92,-2.57,-0.35,DIF<MACD,66.91,60.01,53.11,13.0,259,311,0.83,60.16,16.74,3.28,2.52,4.59,2026-02-09 17:33:34
5269,祥碩,1230.0,22.19,30.51,K<D,44.92,0.65,14.26,-13.61,DIF<MACD,1409.94,1303.0,1196.06,15.9,723,1045,0.69,919.76,18.93,64.96,30.0,2.44,2026-02-09 17:33:35
5283,禾聯碩,59.8,29.47,37.69,K<D,50.79,-0.21,-0.18,-0.03,DIF<MACD,61.5,60.3,59.1,29.2,45,67,0.68,52.39,11.82,5.06,0.5,0.84,2026-02-09 17:33:37
5284,jpp-KY,254.5,25.63,37.57,K<D,41.1,-5.59,-4.58,-1.01,DIF<MACD,280.96,267.9,254.84,-1.3,818,873,0.94,133.86,23.76,10.71,1.48,0.58,2026-02-09 17:33:38
5285,界霖,51.9,23.37,33.23,K<D,47.41,0.46,0.84,-0.39,DIF<MACD,57.14,53.34,49.55,31.0,174,222,0.78,52.96,28.21,1.84,2.0,3.85,2026-02-09 17:33:40
5288,豐祥-KY,144.5,43.41,28.96,K>D,34.38,-0.9,0.47,-1.37,DIF<MACD,162.67,147.95,133.23,38.3,147,109,1.34,100.79,9.88,14.63,8.51,5.89,2026-02-09 17:33:41
5292,華懋,177.0,17.81,20.85,K<D,24.65,3.48,7.6,-4.12,DIF<MACD,222.77,197.65,172.53,8.9,1296,337,3.84,74.53,18.25,9.7,4.09,2.31,2026-02-09 17:33:42
5306,桂盟,91.2,35.69,35.46,K>D,34.18,0.32,0.68,-0.37,DIF<MACD,96.3,92.83,89.37,26.4,91,132,0.69,114.91,12.36,7.38,4.14,4.54,2026-02-09 17:33:43
5388,中磊,82.7,31.31,40.65,K<D,53.8,0.8,0.81,-0.0,DIF<MACD,87.01,82.24,77.47,54.8,2020,4085,0.49,247.55,17.48,4.73,4.6,5.56,2026-02-09 17:33:45
5434,崇越,331.0,55.65,51.66,黃金交叉,50.0,4.84,5.81,-0.97,DIF<MACD,339.62,326.9,314.18,66.1,662,539,1.23,633.35,16.63,19.9,11.99,3.62,2026-02-09 17:33:46
5469,瀚宇博,95.4,24.45,32.0,K<D,40.73,0.04,0.92,-0.88,DIF<MACD,107.31,99.88,92.46,19.8,4407,6753,0.65,459.17,14.65,6.51,2.52,2.64,2026-02-09 17:33:48
5471,松翰,37.45,30.71,35.98,K<D,59.83,0.78,0.8,-0.02,DIF<MACD,39.39,35.72,32.05,73.6,726,422,1.72,62.87,52.75,0.71,1.0,2.67,2026-02-09 17:33:49
5484,慧友,38.15,11.51,17.97,K<D,44.29,-0.18,0.43,-0.61,DIF<MACD,45.51,40.88,36.25,20.5,130,193,0.67,25.48,55.29,,,,2026-02-09 17:33:50
5515,建國,32.4,24.19,14.47,黃金交叉,32.53,-0.75,-0.6,-0.15,DIF<MACD,35.2,33.12,31.05,32.6,260,228,1.14,65.32,8.48,3.82,2.15,6.64,2026-02-09 17:33:52
5519,隆大,30.25,20.39,17.31,K>D,22.54,-0.53,-0.4,-0.13,DIF<MACD,32.92,31.39,29.85,13.1,274,256,1.07,66.31,4.82,6.28,3.0,9.92,2026-02-09 17:33:53
5521,工信,20.55,18.94,15.8,K>D,10.79,-0.43,0.03,-0.46,DIF<MACD,27.81,23.19,18.57,21.4,3099,3843,0.81,101.16,54.08,0.38,,,2026-02-09 17:33:54
5522,遠雄,65.1,23.87,31.29,K<D,32.14,-1.1,-0.79,-0.31,DIF<MACD,71.32,67.57,63.81,17.2,329,423,0.78,508.82,24.85,2.62,3.1,4.76,2026-02-09 17:33:55
5525,順天,25.6,48.35,33.61,K>D,28.57,-0.58,-0.61,0.03,DIF>MACD,27.46,26.07,24.68,33.1,63,53,1.17,78.85,42.67,0.6,0.75,2.93,2026-02-09 17:33:57
5531,鄉林,9.0,63.51,58.09,K>D,55.56,-0.02,-0.02,0.0,DIF>MACD,9.07,9.0,8.93,50.7,188,314,0.6,87.98,36.0,0.25,,,2026-02-09 17:33:58
5533,皇鼎,14.15,34.01,45.45,K<D,45.45,-0.04,-0.03,-0.01,DIF<MACD,14.38,14.25,14.12,10.2,134,88,1.52,40.36,18.87,0.75,1.0,7.07,2026-02-09 17:34:00
5534,長虹,76.5,33.97,29.65,K>D,31.34,-1.37,-1.19,-0.18,DIF<MACD,83.81,79.05,74.28,23.3,910,702,1.3,225.48,10.55,7.25,5.42,7.08,2026-02-09 17:34:01
5538,東明-KY,30.55,11.99,11.56,黃金交叉,30.48,-0.19,0.13,-0.32,DIF<MACD,33.95,31.97,29.99,14.0,72,55,1.3,61.47,11.27,2.71,1.5,4.91,2026-02-09 17:34:02
5546,永固-KY,21.85,51.56,59.05,K<D,34.78,-0.04,-0.04,-0.01,DIF<MACD,23.41,22.62,21.83,1.3,33,12,2.75,17.99,,,2.0,9.15,2026-02-09 17:34:03
5607,遠雄港,46.6,47.18,41.98,K>D,39.77,-0.49,-0.42,-0.07,DIF<MACD,50.22,47.81,45.39,25.0,298,309,0.96,172.68,18.13,2.57,1.1,2.36,2026-02-09 17:34:05
5608,四維航,17.45,20.08,25.83,K<D,43.1,-0.03,-0.0,-0.03,DIF<MACD,18.16,17.79,17.42,3.8,1790,1758,1.02,67.93,1.58,,,,2026-02-09 17:34:06
5706,鳳凰,51.4,58.62,60.11,K<D,64.6,0.31,0.09,0.23,DIF>MACD,52.09,50.47,48.84,78.7,185,406,0.46,43.64,15.39,3.34,2.75,5.35,2026-02-09 17:34:08
5871,中租-KY,105.5,57.7,46.42,K>D,53.85,0.03,-0.03,0.06,DIF>MACD,106.83,104.83,102.82,66.8,2296,4042,0.57,1805.55,9.71,10.86,6.1,5.78,2026-02-09 17:34:09
5876,上海商銀,40.3,74.14,59.0,K>D,66.67,-0.04,-0.13,0.09,DIF>MACD,40.21,39.61,39.02,107.2,8695,5060,1.72,1954.63,12.75,3.16,1.8,4.47,2026-02-09 17:34:10
5880,合庫金,23.75,59.41,42.94,K>D,46.87,-0.13,-0.15,0.02,DIF>MACD,24.12,23.76,23.39,49.3,12489,12537,1.0,3724.22,19.15,1.24,0.7,2.95,2026-02-09 17:34:11
5906,台南-KY,49.55,22.86,41.1,K<D,43.56,-0.24,-0.03,-0.21,DIF<MACD,52.61,51.15,49.7,-5.0,13,3,3.44,17.71,43.09,1.15,0.8,1.61,2026-02-09 17:34:12
5907,大洋-KY,5.86,17.87,24.03,K<D,51.18,0.06,0.07,-0.02,DIF<MACD,6.25,5.86,5.47,49.7,286,378,0.76,11.24,,,,,2026-02-09 17:34:13
6005,群益證,28.8,19.84,30.0,K<D,56.25,0.74,0.92,-0.18,DIF<MACD,30.27,28.52,26.77,58.0,6761,8430,0.8,625.22,12.31,2.34,1.5,5.21,2026-02-09 17:34:15
6024,群益期,51.2,30.63,31.74,K<D,48.98,-0.08,0.04,-0.12,DIF<MACD,52.47,51.54,50.6,32.1,240,217,1.1,127.97,10.16,5.04,2.83,5.53,2026-02-09 17:34:16
6108,競國,14.1,14.16,27.48,K<D,38.33,-0.04,0.11,-0.15,DIF<MACD,15.8,14.95,14.11,-0.6,159,109,1.45,21.78,4.75,,1.0,7.09,2026-02-09 17:34:17
6112,邁達特,43.6,17.68,17.75,K<D,26.46,-0.99,-0.6,-0.39,DIF<MACD,50.02,46.21,42.41,15.6,230,321,0.72,82.12,77.86,0.56,0.6,1.38,2026-02-09 17:34:19
6115,鎰勝,46.95,29.27,21.0,K>D,41.51,-0.14,-0.11,-0.03,DIF<MACD,47.9,46.98,46.06,48.5,94,141,0.66,88.11,15.39,3.05,3.2,6.82,2026-02-09 17:34:21
6116,彩晶,8.29,21.11,17.79,K>D,23.8,-0.14,0.03,-0.17,DIF<MACD,10.75,9.15,7.56,22.9,18603,44985,0.41,236.98,30.7,,,,2026-02-09 17:34:22
6117,迎廣,75.4,31.73,31.03,K>D,38.15,-1.27,-0.98,-0.29,DIF<MACD,82.79,78.35,73.9,16.9,202,356,0.57,70.29,23.49,3.21,2.17,2.88,2026-02-09 17:34:23
6120,達運,12.55,22.66,29.36,K<D,41.53,0.07,0.16,-0.09,DIF<MACD,13.96,13.22,12.48,4.8,3921,3610,1.09,67.66,50.2,0.25,0.28,2.23,2026-02-09 17:34:24
6128,上福,23.85,30.03,39.85,K<D,55.75,0.23,0.28,-0.05,DIF<MACD,25.09,23.48,21.87,61.5,201,79,2.53,30.43,,,2.5,10.48,2026-02-09 17:34:26
6133,金橋,22.85,16.78,30.94,K<D,46.05,0.63,1.04,-0.4,DIF<MACD,28.03,23.87,19.7,37.8,1224,2683,0.46,26.74,41.55,0.55,0.3,1.31,2026-02-09 17:34:27
6136,富爾特,23.95,44.46,31.07,K>D,41.18,-0.08,-0.05,-0.03,DIF<MACD,24.54,24.07,23.59,37.6,129,98,1.32,27.67,23.71,1.01,1.15,4.8,2026-02-09 17:34:28
6139,亞翔,524.0,15.94,24.31,K<D,36.45,-5.41,2.07,-7.48,DIF<MACD,623.34,568.95,514.56,8.7,2053,2365,0.87,1224.1,23.25,22.54,13.89,2.65,2026-02-09 17:34:30
6141,柏承,10.6,10.07,18.31,K<D,33.33,-0.12,0.01,-0.13,DIF<MACD,12.28,11.44,10.61,-0.7,195,185,1.05,12.02,4.16,,,,2026-02-09 17:34:31
6142,友勁,9.72,24.5,25.53,K<D,43.67,0.07,0.13,-0.06,DIF<MACD,10.66,9.97,9.29,31.3,361,385,0.94,32.15,,,,,2026-02-09 17:34:32
6152,百一,15.5,68.46,58.89,K>D,55.71,1.1,0.94,0.16,DIF>MACD,16.7,13.9,11.09,78.6,10024,10558,0.95,26.0,,,,,2026-02-09 17:34:34
6153,嘉聯益,15.3,8.5,16.33,K<D,45.45,0.07,0.22,-0.15,DIF<MACD,17.66,16.25,14.84,16.5,4121,3919,1.05,97.34,4.12,,,,2026-02-09 17:34:35
6155,鈞寶,46.8,7.97,11.65,K<D,31.06,-0.19,1.58,-1.77,DIF<MACD,64.82,54.69,44.55,11.1,1821,1885,0.97,41.2,93.6,0.5,1.0,2.14,2026-02-09 17:34:36
6164,華興,12.1,29.29,35.77,K<D,39.34,0.08,0.18,-0.1,DIF<MACD,13.06,12.5,11.94,14.2,314,679,0.46,9.68,100.83,0.12,0.5,4.13,2026-02-09 17:34:38
6165,浪凡,42.95,35.75,22.46,K>D,38.17,-1.32,-1.32,-0.01,DIF<MACD,46.6,43.59,40.59,39.3,318,261,1.22,32.03,13.72,3.13,0.59,1.37,2026-02-09 17:34:39
6166,凌華,59.9,20.21,25.27,K<D,35.88,-0.85,-0.42,-0.43,DIF<MACD,66.33,62.74,59.15,10.5,218,319,0.68,130.4,25.6,2.34,0.93,1.55,2026-02-09 17:34:40
6176,瑞儀,123.5,49.66,43.24,K>D,48.48,-0.02,0.2,-0.22,DIF<MACD,127.08,123.47,119.87,50.3,1506,1456,1.03,569.15,11.0,11.23,10.61,8.59,2026-02-09 17:34:42
