股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,更新時間,交易日
4439,冠星-KY,100.88,40.69,38.63,K>D,34.16,-0.09,-0.01,-0.08,DIF<MACD,105.14,102.33,99.51,49.94,36,22,1.61,38.99,19.34,2.0,1.95,2026-02-03 23:36:45,
4440,宜新實業,16.69,19.28,34.51,K<D,36.05,-0.11,-0.09,-0.01,DIF<MACD,17.73,17.39,17.04,18.33,54,70,0.42,11.56,18.79,1.6,9.36,2026-02-03 23:36:47,
4441,振大環球,247.73,23.4,30.11,K<D,43.66,1.24,3.07,-1.83,DIF<MACD,284.07,259.9,235.73,34.6,55,53,1.2,172.09,19.36,9.15,3.62,2026-02-03 23:36:48,
4526,東台,31.32,16.52,33.47,K<D,38.44,0.52,1.08,-0.56,DIF<MACD,39.06,34.57,30.08,18.98,3511,2789,0.93,80.08,55.79,,,2026-02-03 23:36:49,
4532,瑞智,25.08,34.6,55.68,K<D,67.29,0.35,0.39,-0.03,DIF<MACD,26.47,25.23,23.99,61.83,670,1041,1.01,124.16,12.49,1.5,5.86,2026-02-03 23:36:50,
4536,拓凱,155.03,24.58,26.43,K<D,26.13,-1.32,-0.38,-0.94,DIF<MACD,170.98,163.53,156.07,21.09,124,334,0.48,143.5,8.45,11.0,6.96,2026-02-03 23:36:51,
4540,全球傳動,46.15,38.27,62.65,K<D,68.67,3.14,3.16,-0.02,DIF<MACD,55.2,43.67,32.14,64.78,1634,4317,0.1,53.85,,,,2026-02-03 23:36:52,
4545,銘鈺,33.48,5.66,13.85,K<D,30.15,-0.53,-0.05,-0.48,DIF<MACD,40.5,37.41,34.33,2.34,201,993,0.66,26.3,341.5,1.65,4.83,2026-02-03 23:36:53,
4551,智伸科,125.42,34.78,38.03,黃金交叉,48.52,0.32,0.71,-0.4,DIF<MACD,127.36,120.15,112.94,72.54,384,494,0.8,141.15,17.06,4.2,3.43,2026-02-03 23:36:54,
4552,力達-KY,22.71,14.25,28.02,K<D,45.86,-0.01,0.12,-0.13,DIF<MACD,24.7,23.94,23.17,5.14,122,100,0.79,27.03,11.77,1.0,4.29,2026-02-03 23:36:55,
4555,氣立,38.41,21.71,27.89,K<D,38.69,-0.08,0.11,-0.19,DIF<MACD,41.78,39.92,38.06,6.57,118,149,0.93,26.65,109.57,0.5,1.3,2026-02-03 23:36:57,
4557,永新-KY,67.63,8.51,8.27,K<D,15.13,-2.14,-1.2,-0.94,DIF<MACD,82.2,74.67,67.15,12.57,119,114,0.79,32.62,234.48,6.5,9.56,2026-02-03 23:36:58,
4560,強信-KY,32.98,36.15,31.72,黃金交叉,36.68,-0.14,-0.06,-0.08,DIF<MACD,33.35,32.49,31.64,21.17,402,271,1.78,21.83,11.21,1.2,3.74,2026-02-03 23:36:59,
4562,穎漢,36.87,10.7,27.07,K<D,46.08,0.5,0.89,-0.39,DIF<MACD,43.27,39.49,35.7,32.88,232,722,0.64,33.05,,,,2026-02-03 23:37:00,
4564,元翎,17.34,52.84,39.67,K>D,50.57,-0.05,-0.05,-0.0,DIF<MACD,17.79,17.08,16.37,84.72,1502,1236,1.69,40.62,,,,2026-02-03 23:37:01,
4566,時碩工業,58.5,22.37,39.17,K<D,34.11,0.34,0.92,-0.58,DIF<MACD,63.31,59.0,54.68,28.16,255,524,0.49,62.56,118.54,1.5,2.64,2026-02-03 23:37:03,
4569,六方科-KY,144.6,7.63,8.93,黃金交叉,28.59,-1.99,-0.99,-1.0,DIF<MACD,156.1,148.55,141.0,8.13,16,20,0.74,43.01,31.51,5.71,4.04,2026-02-03 23:37:04,
4571,鈞興-KY,185.97,50.06,61.4,K<D,60.06,5.67,4.68,0.99,DIF>MACD,195.83,175.18,154.52,73.8,636,2438,0.51,94.75,18.8,5.18,2.84,2026-02-03 23:37:05,
4572,駐龍,144.37,29.01,23.0,黃金交叉,37.91,-1.53,-1.03,-0.5,DIF<MACD,153.73,149.3,144.87,25.3,35,81,0.1,58.6,40.81,4.74,3.24,2026-02-03 23:37:06,
4576,大銀微系統,109.79,21.07,41.7,K<D,41.91,2.1,3.59,-1.5,DIF<MACD,132.72,117.8,102.88,28.5,577,2048,0.33,134.18,72.73,0.2,0.18,2026-02-03 23:37:07,
4581,光隆精密-KY,51.21,19.15,18.88,K<D,45.32,-0.21,-0.09,-0.12,DIF<MACD,53.0,51.69,50.39,3.03,10,25,0.45,17.19,11.29,3.2,6.31,2026-02-03 23:37:08,
4583,台灣精銳,749.83,32.39,49.25,K<D,55.99,27.16,31.13,-3.97,DIF<MACD,829.76,743.8,657.84,40.64,430,560,0.36,586.05,65.33,12.0,1.64,2026-02-03 23:37:09,
4585,達明,363.23,44.28,54.62,K<D,56.71,9.62,7.67,1.95,DIF>MACD,393.14,351.82,310.51,65.78,555,1649,0.26,372.14,294.31,,,2026-02-03 23:37:11,
4588,玖鼎電力,67.79,15.56,33.02,K<D,52.84,1.32,1.56,-0.24,DIF<MACD,74.23,66.32,58.41,56.51,182,123,1.83,29.01,20.33,3.0,4.44,2026-02-03 23:37:12,
4590,富田-創,80.33,26.94,31.95,K<D,26.42,-0.86,0.74,-1.6,DIF<MACD,99.17,91.41,83.66,0.0,232,626,0.73,44.64,125.23,3.0,3.69,2026-02-03 23:37:13,
4720,德淵,16.41,19.39,15.79,黃金交叉,17.55,0.05,0.32,-0.26,DIF<MACD,18.77,17.19,15.61,14.34,750,739,0.62,18.49,19.7,1.0,6.19,2026-02-03 23:37:14,
4722,國精化,153.56,18.44,14.79,K<D,43.76,-3.92,-2.37,-1.55,DIF<MACD,176.02,164.5,152.98,17.99,1018,1303,0.37,159.4,89.94,1.4,0.89,2026-02-03 23:37:15,
4736,泰博,130.11,62.46,69.71,K<D,63.1,2.69,2.44,0.26,DIF>MACD,137.8,128.72,119.65,59.03,196,271,0.48,125.42,8.69,10.0,7.6,2026-02-03 23:37:16,
4737,華廣,52.17,31.07,46.28,K<D,41.77,-1.17,-1.05,-0.12,DIF<MACD,56.65,54.39,52.13,10.99,125,261,0.85,35.6,16.79,,,2026-02-03 23:37:17,
4739,康普,66.93,12.94,24.35,K<D,38.9,-0.15,1.03,-1.18,DIF<MACD,79.93,72.32,64.7,15.31,1087,1266,0.49,83.39,96.96,0.94,1.41,2026-02-03 23:37:19,
4746,台耀,55.33,21.42,29.04,K<D,41.95,-0.71,-0.5,-0.21,DIF<MACD,61.77,59.16,56.56,0.0,1125,1105,1.24,67.58,28.24,3.0,5.34,2026-02-03 23:37:20,
4755,三福化,122.6,39.85,41.97,K<D,50.21,4.2,4.55,-0.35,DIF<MACD,133.32,121.58,109.83,62.54,201,304,0.26,126.39,37.69,3.5,2.79,2026-02-03 23:37:21,
4763,材料*-KY,50.43,22.81,14.05,K>D,27.02,-0.84,-0.8,-0.04,DIF<MACD,53.19,51.09,48.98,31.57,6617,6926,1.08,495.56,6.57,5.41,10.8,2026-02-03 23:37:22,
4764,雙鍵,110.09,20.54,25.64,K<D,44.28,1.9,4.63,-2.72,DIF<MACD,134.94,122.38,109.81,6.35,973,2150,0.31,95.38,126.7,,,2026-02-03 23:37:23,
4766,南寶,305.48,10.89,22.11,K<D,25.7,-3.36,-1.8,-1.57,DIF<MACD,330.58,318.75,306.92,0.0,242,400,0.9,366.53,14.53,19.0,6.25,2026-02-03 23:37:24,
4770,上品,233.06,36.96,46.53,K<D,55.43,2.11,2.29,-0.18,DIF<MACD,259.9,240.85,221.8,51.85,797,687,0.89,190.34,17.53,12.0,5.04,2026-02-03 23:37:26,
4771,望隼,175.3,38.16,39.5,K<D,37.24,-0.09,0.13,-0.22,DIF<MACD,180.7,176.95,173.2,35.0,44,45,1.11,102.72,14.66,5.52,3.15,2026-02-03 23:37:27,
4807,日成-KY,17.88,17.13,20.78,K<D,41.01,-0.04,-0.01,-0.02,DIF<MACD,18.39,18.03,17.66,34.84,5,14,0.15,6.85,446.25,,,2026-02-03 23:37:28,
4904,遠傳,88.26,51.8,43.62,K>D,62.1,0.21,0.2,0.01,黃金交叉,91.27,89.74,88.2,80.04,7672,6363,1.42,3271.57,23.93,3.56,3.93,2026-02-03 23:37:29,
4906,正文,28.42,51.71,58.41,K<D,50.29,0.29,0.24,0.06,DIF>MACD,29.2,27.84,26.48,81.0,6890,4928,1.77,122.76,15.94,1.5,5.23,2026-02-03 23:37:30,
4912,聯德控股-KY,86.56,18.7,26.35,K<D,50.51,0.13,1.53,-1.4,DIF<MACD,104.91,94.31,83.71,30.56,450,620,0.36,59.38,21.53,1.21,1.37,2026-02-03 23:37:32,
4915,致伸,76.35,40.32,42.38,K<D,43.32,-0.15,-0.04,-0.12,DIF<MACD,81.17,79.18,77.2,30.8,1998,2444,1.19,369.4,13.71,4.2,5.36,2026-02-03 23:37:33,
4916,事欣科,66.4,31.75,39.63,K<D,52.52,2.21,2.62,-0.41,DIF<MACD,69.76,63.23,56.7,63.85,9655,11578,0.92,79.41,39.33,0.38,0.59,2026-02-03 23:37:34,
4919,新唐,59.06,40.45,50.13,K<D,51.67,2.08,2.0,0.07,DIF>MACD,64.57,58.13,51.69,57.24,2889,10275,0.1,250.6,20.38,0.4,0.67,2026-02-03 23:37:35,
4927,泰鼎-KY,32.54,13.93,13.43,黃金交叉,25.49,-0.06,0.94,-1.0,DIF<MACD,40.92,35.88,30.83,10.03,4495,6007,0.68,84.65,3.99,,,2026-02-03 23:37:36,
4930,燦星網,21.38,15.16,20.54,黃金交叉,14.25,-0.1,-0.02,-0.08,DIF<MACD,22.74,22.1,21.46,11.27,89,63,1.07,17.36,17.64,1.6,7.37,2026-02-03 23:37:37,
4934,太極,16.28,32.18,44.77,K<D,50.36,0.45,0.55,-0.09,DIF<MACD,17.48,15.43,13.38,60.42,3243,2148,1.71,36.23,,,,2026-02-03 23:37:39,
4935,茂林-KY,39.61,13.97,22.29,K<D,27.84,-0.34,-0.19,-0.15,DIF<MACD,41.53,40.42,39.31,0.0,163,117,1.65,50.26,18.66,2.2,5.64,2026-02-03 23:37:40,
4938,和碩,69.7,39.79,48.84,K<D,31.77,-0.07,-0.02,-0.05,DIF<MACD,71.74,70.19,68.64,11.99,7407,6757,0.71,1858.77,14.5,4.5,6.49,2026-02-03 23:37:41,
4942,嘉彰,37.04,17.44,19.62,K<D,16.14,-0.47,-0.31,-0.15,DIF<MACD,40.05,38.43,36.81,18.45,85,137,0.63,52.82,12.49,2.0,5.39,2026-02-03 23:37:42,
4943,康控-KY,11.49,25.98,29.76,K<D,46.43,-0.31,-0.32,0.01,DIF>MACD,12.7,12.12,11.53,0.0,15,16,1.24,14.63,0.95,,,2026-02-03 23:37:43,
4949,有成精密,45.98,60.34,64.26,K<D,63.95,2.38,2.04,0.34,DIF>MACD,51.07,42.73,34.38,75.27,1857,2124,1.31,31.17,23.32,1.1,2.37,2026-02-03 23:37:44,
4952,凌通,39.9,43.21,58.69,K<D,60.04,1.02,0.9,0.12,DIF>MACD,41.65,38.18,34.7,67.18,144,1162,0.13,42.33,36.7,2.25,5.78,2026-02-03 23:37:46,
4956,光鋐,24.63,71.19,60.66,K>D,67.13,0.55,0.28,0.27,DIF>MACD,23.33,21.3,19.28,100.0,7552,7208,1.5,24.25,14.12,,,2026-02-03 23:37:47,
4958,臻鼎-KY,186.05,65.06,60.53,K>D,59.11,8.97,7.31,1.66,DIF>MACD,192.86,167.1,141.34,70.06,57962,50023,1.2,1882.76,22.51,4.8,2.65,2026-02-03 23:37:48,
4960,誠美材,12.95,14.51,14.06,K<D,27.19,-0.06,0.03,-0.09,DIF<MACD,14.35,13.75,13.15,12.96,725,988,0.62,74.96,,,,2026-02-03 23:37:49,
4961,天鈺,147.52,22.88,35.04,K<D,48.37,0.72,1.84,-1.12,DIF<MACD,157.21,150.12,143.04,19.41,413,641,0.99,176.42,12.32,12.87,8.85,2026-02-03 23:37:50,
4967,十銓,227.33,58.09,63.98,K<D,58.38,17.95,18.15,-0.21,DIF<MACD,257.62,216.28,174.93,60.93,17955,20569,0.86,188.19,80.55,3.0,1.35,2026-02-03 23:37:51,
4968,立積,116.23,17.89,26.69,K<D,43.86,-2.66,-2.17,-0.48,DIF<MACD,130.57,123.62,116.68,18.49,898,1276,0.67,109.27,55.12,1.1,0.93,2026-02-03 23:37:52,
4976,佳凌,29.17,18.32,29.92,K<D,44.27,0.04,0.25,-0.22,DIF<MACD,33.73,31.22,28.71,34.21,729,1129,0.64,42.04,19.83,,,2026-02-03 23:37:53,
4977,眾達-KY,134.92,52.04,51.82,K<D,66.12,0.65,-0.48,1.13,DIF>MACD,138.0,126.12,114.25,80.47,6707,11974,0.91,104.76,24.14,2.25,1.69,2026-02-03 23:37:55,
4989,榮科,51.03,19.44,24.64,K<D,32.89,1.27,3.02,-1.75,DIF<MACD,69.59,57.66,45.73,18.03,11732,17073,1.02,69.99,,,,2026-02-03 23:37:56,
4994,傳奇,105.11,47.35,49.88,K<D,45.48,1.41,1.73,-0.32,DIF<MACD,106.6,103.03,99.45,52.67,16,17,0.85,68.37,37.05,9.0,8.74,2026-02-03 23:37:57,
4999,鑫禾,23.09,32.2,40.07,K<D,42.03,0.03,0.08,-0.05,DIF<MACD,24.45,23.78,23.11,27.97,31,64,0.32,17.37,17.61,1.0,4.24,2026-02-03 23:37:58,
5007,三星,60.45,56.44,65.78,K<D,72.99,1.06,0.73,0.33,DIF>MACD,60.13,56.72,53.31,97.25,300,325,0.91,175.19,21.84,3.0,5.05,2026-02-03 23:37:59,
5203,訊連,83.87,26.24,27.73,黃金交叉,27.45,-1.53,-1.49,-0.05,DIF<MACD,90.07,86.87,83.67,19.39,255,344,0.81,67.62,23.66,3.9,4.57,2026-02-03 23:38:00,
5215,科嘉-KY,36.74,50.31,61.23,K<D,59.6,0.58,0.57,0.01,DIF>MACD,39.62,37.13,34.65,53.96,38,50,0.51,24.13,16.38,2.5,6.67,2026-02-03 23:38:01,
5222,全訊,134.73,19.85,34.27,K<D,49.03,1.62,2.79,-1.16,DIF<MACD,153.95,139.62,125.3,48.91,1215,842,1.73,125.05,48.25,3.64,2.65,2026-02-03 23:38:03,
5225,東科-KY,98.02,3.04,19.5,K<D,21.96,-0.95,0.25,-1.21,DIF<MACD,111.63,103.33,95.02,9.05,508,763,0.66,75.13,8.21,10.39,10.8,2026-02-03 23:38:04,
5234,達興材料,345.39,30.91,23.52,K>D,30.56,-4.44,-2.54,-1.9,DIF<MACD,377.49,347.9,318.31,37.87,939,812,0.99,351.29,48.51,5.0,1.46,2026-02-03 23:38:05,
5243,乙盛-KY,85.72,40.2,45.12,K<D,50.33,1.18,1.21,-0.03,DIF<MACD,89.45,83.54,77.64,66.87,2732,3835,0.32,144.26,19.72,1.5,1.75,2026-02-03 23:38:06,
5244,弘凱,37.33,22.43,26.33,K<D,41.5,-0.47,-0.33,-0.14,DIF<MACD,40.34,38.86,37.37,16.39,145,257,0.31,25.69,28.74,1.5,3.98,2026-02-03 23:38:07,
5258,虹堡,57.06,4.52,7.4,K<D,9.36,-2.73,-2.22,-0.51,DIF<MACD,66.98,61.52,56.07,0.0,314,558,1.01,61.15,17.01,2.52,4.52,2026-02-03 23:38:08,
5269,祥碩,1306.51,38.45,49.88,K<D,43.72,16.96,21.81,-4.85,DIF<MACD,1423.4,1318.25,1213.1,55.89,944,926,0.83,983.32,20.27,30.0,2.28,2026-02-03 23:38:09,
5283,禾聯碩,60.63,32.33,55.92,K<D,38.22,-0.2,-0.2,-0.0,DIF<MACD,61.58,60.19,58.79,17.26,53,71,0.41,52.12,11.76,0.5,0.84,2026-02-03 23:38:11,
5284,jpp-KY,272.5,56.42,55.25,黃金交叉,48.3,-3.55,-4.4,0.85,DIF>MACD,279.42,270.85,262.28,71.04,1152,863,1.3,143.85,25.54,1.48,0.54,2026-02-03 23:38:12,
5285,界霖,53.4,42.59,54.93,K<D,64.24,1.08,1.06,0.02,DIF>MACD,57.41,52.81,48.22,67.65,270,490,0.36,54.9,29.24,2.0,3.72,2026-02-03 23:38:13,
5288,豐祥-KY,139.69,14.95,22.32,K<D,36.33,0.02,2.28,-2.26,DIF<MACD,162.18,149.53,136.87,6.04,91,213,0.1,97.65,9.57,8.51,6.08,2026-02-03 23:38:14,
5292,華懋,188.72,15.73,32.26,K<D,46.17,7.93,11.24,-3.31,DIF<MACD,225.36,195.38,165.39,41.31,91,189,0.3,80.43,19.69,4.09,2.14,2026-02-03 23:38:16,
5306,桂盟,93.57,18.73,27.6,K<D,48.04,0.57,0.98,-0.41,DIF<MACD,96.86,92.27,87.68,42.51,119,100,1.23,116.17,12.49,4.14,4.49,2026-02-03 23:38:17,
5388,中磊,84.01,50.68,54.38,K<D,63.83,0.96,0.55,0.4,DIF>MACD,86.24,81.35,76.45,81.23,5799,7248,0.85,251.44,17.76,4.6,5.48,2026-02-03 23:38:18,
5434,崇越,323.71,50.11,52.04,K<D,48.64,5.88,6.46,-0.57,DIF<MACD,344.89,322.25,299.61,65.61,540,539,0.86,629.52,16.53,11.99,3.64,2026-02-03 23:38:19,
5469,瀚宇博,101.07,27.78,35.57,K<D,54.21,0.91,1.47,-0.56,DIF<MACD,107.45,99.16,90.88,49.91,5947,8314,0.67,475.05,15.16,2.52,2.55,2026-02-03 23:38:20,
5471,松翰,35.55,37.24,58.38,K<D,57.95,0.89,0.82,0.07,DIF>MACD,39.08,35.04,31.0,53.33,389,2127,0.65,60.1,50.42,1.0,2.79,2026-02-03 23:38:21,
5484,慧友,39.1,17.28,42.7,K<D,43.26,0.59,0.99,-0.4,DIF<MACD,45.38,41.1,36.81,19.73,284,524,0.42,26.05,56.52,,,2026-02-03 23:38:22,
5515,建國,32.73,15.34,9.74,K<D,17.34,-0.71,-0.34,-0.37,DIF<MACD,39.52,34.52,29.53,15.03,249,450,0.31,64.41,8.36,2.15,6.73,2026-02-03 23:38:24,
5519,隆大,30.48,5.32,5.34,K<D,17.74,-0.46,-0.25,-0.21,DIF<MACD,33.49,31.86,30.23,0.0,370,298,0.98,66.31,4.82,3.0,9.92,2026-02-03 23:38:25,
5521,工信,21.4,15.57,10.91,K<D,18.64,-0.06,0.53,-0.6,DIF<MACD,27.79,23.76,19.74,27.99,3927,3873,0.97,107.81,57.63,,,2026-02-03 23:38:26,
5522,遠雄,68.77,43.36,36.35,K>D,33.32,-0.91,-0.44,-0.47,DIF<MACD,75.2,69.2,63.2,38.86,349,951,0.63,523.67,25.57,3.1,4.63,2026-02-03 23:38:27,
5525,順天,25.49,12.66,15.38,K<D,7.26,-0.68,-0.6,-0.08,DIF<MACD,28.32,26.51,24.69,20.14,69,74,0.64,77.92,42.88,0.75,2.96,2026-02-03 23:38:28,
5531,鄉林,8.91,46.15,48.35,K<D,45.46,-0.03,-0.02,-0.0,DIF<MACD,9.08,9.01,8.93,43.91,422,345,1.43,87.98,36.0,,,2026-02-03 23:38:30,
5533,皇鼎,13.89,49.66,64.88,K<D,49.13,-0.03,-0.03,0.0,DIF>MACD,14.37,14.26,14.15,32.66,65,88,0.26,40.5,18.93,1.0,7.04,2026-02-03 23:38:31,
5534,長虹,79.07,17.87,17.75,K>D,24.03,-1.28,-0.77,-0.51,DIF<MACD,86.57,80.92,75.27,25.88,370,617,0.52,225.58,10.56,5.5,7.08,2026-02-03 23:38:32,
5538,東明-KY,31.22,14.21,18.36,K<D,25.8,0.16,0.45,-0.29,DIF<MACD,33.79,32.42,31.05,6.8,18,42,0.7,62.37,11.44,1.5,4.84,2026-02-03 23:38:33,
5546,永固-KY,22.5,48.86,41.11,K>D,28.84,-0.1,-0.06,-0.04,DIF<MACD,23.51,22.57,21.63,44.35,14,14,0.79,18.49,,2.0,8.91,2026-02-03 23:38:34,
5607,遠雄港,47.75,22.31,17.55,黃金交叉,20.21,-0.6,-0.35,-0.25,DIF<MACD,50.52,48.12,45.73,14.38,219,342,0.7,172.86,18.15,1.1,2.36,2026-02-03 23:38:35,
5608,四維航,18.21,22.36,33.67,K<D,51.68,-0.0,-0.0,-0.0,DIF<MACD,18.11,17.83,17.55,53.36,1676,4049,0.11,69.68,1.62,,,2026-02-03 23:38:37,
5706,鳳凰,49.64,60.58,50.31,K>D,53.37,0.01,-0.13,0.14,DIF>MACD,51.1,50.21,49.31,82.02,188,335,0.8,43.05,15.18,2.75,5.42,2026-02-03 23:38:38,
5871,中租-KY,103.32,32.6,34.71,K<D,43.29,-0.18,-0.01,-0.17,DIF<MACD,106.76,104.75,102.74,36.23,4713,6664,0.26,1788.44,9.61,6.1,5.84,2026-02-03 23:38:39,
5876,上海商銀,38.9,37.14,42.71,K<D,49.36,-0.19,-0.17,-0.02,DIF<MACD,40.55,39.71,38.86,33.76,3657,5176,1.06,1915.83,12.5,1.8,4.56,2026-02-03 23:38:40,
5880,合庫金,23.84,24.81,14.72,黃金交叉,30.59,-0.18,-0.14,-0.04,DIF<MACD,24.23,23.83,23.42,10.85,12515,19814,0.33,3685.02,18.95,0.7,2.98,2026-02-03 23:38:42,
5906,台南-KY,50.06,60.62,64.49,K<D,53.59,0.08,0.06,0.02,DIF>MACD,52.32,51.38,50.44,57.69,2,74,0.4,18.41,44.78,0.8,1.55,2026-02-03 23:38:43,
5907,大洋-KY,5.81,25.26,37.3,K<D,56.39,0.08,0.08,0.0,DIF>MACD,6.26,5.79,5.33,51.61,427,602,0.56,11.11,,,,2026-02-03 23:38:44,
6005,群益證,29.15,47.85,59.12,K<D,55.71,1.07,1.05,0.01,DIF>MACD,30.58,28.1,25.61,55.53,7610,10524,0.94,623.05,12.26,1.5,5.23,2026-02-03 23:38:46,
6024,群益期,52.15,34.5,48.19,K<D,41.36,0.04,0.18,-0.14,DIF<MACD,52.52,51.7,50.88,4.69,252,287,0.7,127.47,10.12,2.83,5.55,2026-02-03 23:38:47,
6108,競國,14.31,35.96,49.9,K<D,39.8,0.14,0.23,-0.09,DIF<MACD,15.79,14.98,14.17,19.84,129,219,1.0,22.32,4.87,1.0,6.92,2026-02-03 23:38:48,
6112,邁達特,44.39,9.1,21.29,K<D,28.38,-0.68,-0.2,-0.47,DIF<MACD,49.86,46.94,44.02,1.3,334,558,0.23,82.03,77.77,0.6,1.38,2026-02-03 23:38:50,
6115,鎰勝,45.07,9.35,19.1,K<D,28.22,-0.15,-0.02,-0.13,DIF<MACD,47.83,47.02,46.22,0.25,181,148,0.9,86.61,15.13,3.2,6.93,2026-02-03 23:38:51,
6116,彩晶,8.44,10.16,3.7,K<D,30.45,-0.06,0.22,-0.28,DIF<MACD,11.57,9.63,7.7,23.25,19596,25924,0.75,236.41,30.63,,,2026-02-03 23:38:52,
6117,迎廣,74.89,20.48,28.04,K<D,36.27,-1.17,-0.64,-0.53,DIF<MACD,83.9,79.37,74.85,24.64,508,517,0.56,71.41,23.86,2.17,2.83,2026-02-03 23:38:53,
6120,達運,12.77,16.97,26.24,K<D,41.67,0.1,0.21,-0.11,DIF<MACD,13.97,13.19,12.4,30.33,2647,5256,0.2,69.27,51.4,0.28,2.18,2026-02-03 23:38:54,
6128,上福,24.22,59.78,69.5,K<D,68.46,0.37,0.25,0.12,DIF>MACD,25.08,23.25,21.42,58.94,43,101,0.87,30.37,,2.5,10.5,2026-02-03 23:38:56,
6133,金橋,23.2,44.55,56.28,K<D,53.01,1.26,1.32,-0.06,DIF<MACD,28.29,23.34,18.4,56.93,4546,12777,0.84,27.73,43.09,0.3,1.27,2026-02-03 23:38:57,
6136,富爾特,23.41,20.52,16.62,黃金交叉,35.79,-0.06,0.0,-0.06,DIF<MACD,24.53,24.09,23.65,19.27,70,145,0.36,27.5,23.56,1.15,4.83,2026-02-03 23:38:58,
6139,亞翔,567.47,41.39,31.77,K>D,34.25,3.09,7.27,-4.18,DIF<MACD,624.62,579.55,534.48,30.35,3218,6988,0.88,1308.2,24.86,13.89,2.48,2026-02-03 23:38:59,
6141,柏承,11.09,15.07,33.26,K<D,38.92,0.01,0.12,-0.11,DIF<MACD,12.37,11.6,10.83,7.8,175,237,0.78,12.41,4.29,,,2026-02-03 23:39:00,
6142,友勁,9.73,10.99,34.63,K<D,46.44,0.13,0.19,-0.06,DIF<MACD,10.82,9.83,8.84,41.37,435,505,0.63,31.92,,,,2026-02-03 23:39:02,
6152,百一,13.35,19.79,30.97,K<D,61.39,0.67,0.87,-0.2,DIF<MACD,15.75,12.91,10.06,51.89,2001,1792,1.32,22.14,,,,2026-02-03 23:39:03,
6153,嘉聯益,16.19,20.83,32.72,K<D,50.43,0.24,0.3,-0.06,DIF<MACD,17.64,16.14,14.64,50.69,3101,4895,0.79,102.74,4.35,,,2026-02-03 23:39:04,
6155,鈞寶,48.76,12.97,27.59,K<D,40.65,1.85,3.26,-1.41,DIF<MACD,64.81,54.6,44.4,18.95,2396,2803,1.34,43.57,99.0,1.0,2.02,2026-02-03 23:39:05,
6164,華興,11.99,23.58,43.99,K<D,47.36,0.14,0.27,-0.13,DIF<MACD,13.08,12.47,11.87,25.4,413,511,0.58,9.68,100.83,0.5,4.13,2026-02-03 23:39:06,
6165,浪凡,41.3,16.51,10.3,黃金交叉,18.59,-1.44,-1.25,-0.19,DIF<MACD,48.63,44.67,40.7,11.32,206,336,0.78,31.4,13.45,0.59,1.4,2026-02-03 23:39:07,
6166,凌華,63.62,35.31,35.0,K<D,42.0,-0.28,-0.01,-0.27,DIF<MACD,66.85,63.17,59.48,27.3,330,468,0.26,135.19,26.54,0.93,1.5,2026-02-03 23:39:09,
6176,瑞儀,122.11,35.7,40.38,K<D,47.89,-0.0,0.52,-0.52,DIF<MACD,127.1,123.6,120.1,18.72,1176,2016,0.19,559.93,10.83,10.61,8.73,2026-02-03 23:39:11,
6177,達麗,46.97,15.0,13.55,K<D,25.68,-0.97,-0.42,-0.55,DIF<MACD,55.77,50.55,45.34,21.47,817,1073,0.26,222.96,12.84,3.5,7.41,2026-02-03 23:39:12,
6183,關貿,94.78,6.65,16.6,K<D,21.36,-0.15,-0.02,-0.13,DIF<MACD,97.83,95.78,93.73,29.75,34,50,1.19,142.5,24.87,3.2,3.37,2026-02-03 23:39:13,
6184,大豐電,49.03,26.34,31.73,K<D,44.99,-0.01,0.03,-0.05,DIF<MACD,49.14,48.06,46.98,31.24,53,99,0.84,72.68,16.08,3.19,6.68,2026-02-03 23:39:14,
6189,豐藝,50.62,62.63,49.59,K>D,71.01,0.68,0.19,0.49,DIF>MACD,48.97,45.5,42.03,100.0,10156,3326,3.34,136.37,19.08,4.0,7.74,2026-02-03 23:39:15,
6191,精成科,109.06,24.24,32.45,K<D,44.41,-1.65,-0.84,-0.82,DIF<MACD,120.98,113.4,105.82,14.64,5137,6321,0.82,541.74,18.05,3.01,2.77,2026-02-03 23:39:17,
6192,巨路,121.04,39.59,46.01,K<D,49.75,3.1,3.74,-0.64,DIF<MACD,128.25,118.97,109.7,69.56,184,299,0.42,116.35,11.14,5.5,4.55,2026-02-03 23:39:18,
6196,帆宣,282.88,20.86,24.59,K<D,41.6,3.66,7.03,-3.38,DIF<MACD,310.24,291.1,271.96,32.05,992,1806,0.2,612.58,21.55,5.9,2.1,2026-02-03 23:39:19,
6197,佳必琪,144.21,38.84,28.78,K>D,48.36,0.7,1.14,-0.44,DIF<MACD,151.05,147.0,142.95,68.55,1640,1220,1.12,181.3,19.26,7.0,4.71,2026-02-03 23:39:20,
6201,亞弘電,55.0,34.26,42.18,K<D,39.72,-0.46,-0.35,-0.1,DIF<MACD,55.96,54.92,53.88,0.0,18,39,0.34,47.99,12.01,4.0,7.43,2026-02-03 23:39:21,
6202,盛群,48.01,59.95,71.9,K<D,63.42,2.56,2.18,0.38,DIF>MACD,51.89,42.69,33.48,77.04,3402,6069,0.82,107.82,75.48,0.45,0.96,2026-02-03 23:39:22,
